image_name,width,height,noise,epssqr,K,architecture,N,Nthreads,Ngpu,it all, t all, t gamma update, t gamma solve, t theta update, t theta solve, SPGQP it, SPGQP hessmult, SPGQP t all, SPGQP t project, SPGQP t matmult, SPGQP t dot, SPGQP t update, SPGQP t stepsize, SPGQP t fs, SPGQP t other, SPGQP fx, SPGQP fx_linear, SPGQP fx_quadratic, SPGQP_sum it, SPGQP_sum hessmult, SPGQP_sum t all, SPGQP_sum t project, SPGQP_sum t matmult, SPGQP_sum t dot, SPGQP_sum t update, SPGQP_sum t stepsize, SPGQP_sum t fs, SPGQP_sum t other, 
usi,500,300,00,0.000010,2,0,1,1,1,10, 12.4471, 0.0479798, 12.2353, 0, 0, 1, 2, 0.0107269287109375, 0.00067949295043945312, 0.0018475055694580078, 0.00068378448486328125, 1.6927719116210938e-05, 0, 0.0016574859619140625, 0.0058417320251464844, 0.00066851189102925374, 0.00033816701809332106, 0.00033034487293593257, 1998, 2018, 11.8019, 1.34291, 3.70959, 1.35522, 2.05981, 0.000782967, 3.30955, 0.024051, 
usi,1000,600,04,0.000003,2,0,1,1,1,10, 79.5656, 0.191329, 77.9129, 0, 0, 1, 2, 0.027719497680664062, 0.0020689964294433594, 0.0042619705200195312, 0.0020284652709960938, 1.7404556274414062e-05, 0, 0.0044960975646972656, 0.014846563339233398, 0.10335648578511566, 0.10226775411001852, 0.0010887316750971569, 4816, 4836, 73.6016, 9.89486, 20.75, 9.73697, 11.4941, 0.00522733, 21.6443, 0.076066, 
usi,1000,600,02,0.000009,2,0,1,1,1,10, 105.424, 0.192735, 103.793, 0, 0, 1, 2, 0.028848171234130859, 0.0020513534545898438, 0.0043063163757324219, 0.0021953582763671875, 1.8835067749023438e-05, 0, 0.0048809051513671875, 0.015395402908325195, 0.03899268443570171, 0.038608416802905943, 0.00038426763279578256, 6670, 6690, 101.74, 13.694, 28.6565, 13.4023, 15.9139, 0.00740981, 29.9861, 0.0793884, 
usi,250,150,00,0.000006,2,0,1,1,1,10, 79.6554, 0.0125573, 50.7415, 0, 0, 1, 2, 0.0046823024749755859, 0.00025153160095214844, 0.00087904930114746094, 0.00026369094848632812, 1.5974044799804688e-05, 0, 0.00071382522583007812, 0.0025582313537597656, 0.00049775404386637732, 0.00023612024973089258, 0.00026163379413548474, 654, 674, 1.74839, 0.162735, 0.601238, 0.170177, 0.327012, 0.000259638, 0.477674, 0.0092926, 
usi,500,300,10,0.000002,2,0,1,1,1,10, 6.89161, 0.0484393, 6.06489, 0, 0, 1, 2, 0.010555267333984375, 0.00066709518432617188, 0.0018804073333740234, 0.00068807601928710938, 1.6450881958007812e-05, 0, 0.0016016960144042969, 0.0057015419006347656, 0.17476446963761086, 0.16693856003800689, 0.007825909599603921, 821, 841, 4.84314, 0.550721, 1.54067, 0.554734, 0.84111, 0.000318289, 1.33285, 0.0227382, 
usi,250,150,00,0.000080,2,0,1,1,1,10, 97.7523, 0.0126507, 66.2043, 0, 0, 1, 2, 0.0047571659088134766, 0.00024271011352539062, 0.00089311599731445312, 0.0002651214599609375, 1.5735626220703125e-05, 0, 0.00072693824768066406, 0.0026135444641113281, 0.0011622612600682473, 0.0010759662597300849, 8.6295000338162576e-05, 3581, 3601, 9.32416, 0.861432, 3.16982, 0.927978, 1.77532, 0.00136161, 2.57673, 0.0115216, 
usi,250,150,04,0.000030,2,0,1,1,1,10, 46.8713, 0.0128891, 32.8398, 0, 0, 1, 2, 0.0047903060913085938, 0.00024271011352539062, 0.00093150138854980469, 0.00026392936706542969, 1.6689300537109375e-05, 0, 0.0007266998291015625, 0.0026087760925292969, 0.10328812617714148, 0.10135745059359653, 0.0019306755835449482, 3105, 3125, 8.04572, 0.746368, 2.74094, 0.799428, 1.50977, 0.00118947, 2.23682, 0.0112026, 
usi,250,150,10,0.000080,2,0,1,1,1,10, 23.1554, 0.0122006, 23.0755, 0, 0, 1, 2, 0.0047047138214111328, 0.00024318695068359375, 0.00087285041809082031, 0.000263214111328125, 1.621246337890625e-05, 0, 0.00072312355041503906, 0.0025861263275146484, 0.1838165031594538, 0.18250746200547746, 0.0013090411539763633, 8806, 8826, 22.6787, 2.10934, 7.61606, 2.27816, 4.37221, 0.00329089, 6.284, 0.0156596, 
usi,500,300,04,0.000090,2,0,1,1,1,13, 78.1344, 0.055563, 77.0844, 0, 0, 1, 2, 0.010489225387573242, 0.00066232681274414062, 0.0017879009246826172, 0.00067949295043945312, 1.621246337890625e-05, 0, 0.0016238689422607422, 0.0057194232940673828, 0.10445938519009652, 0.10412457687777732, 0.0003348083123192343, 13010, 13033, 75.2391, 8.58589, 23.2321, 8.79191, 13.4191, 0.00495172, 21.1689, 0.0362289, 
usi,500,300,02,0.000030,2,0,1,1,1,10, 61.301, 0.0495324, 60.4317, 0, 0, 1, 2, 0.010496139526367188, 0.00066065788269042969, 0.0018327236175537109, 0.00068235397338867188, 1.6927719116210938e-05, 0, 0.0016450881958007812, 0.0056583881378173828, 0.039258262775334486, 0.038898451115502587, 0.00035981165983190122, 10010, 10030, 58.06, 6.55549, 18.2245, 6.70103, 10.257, 0.00374556, 16.2883, 0.0299795, 
usi,250,150,00,0.000060,2,0,1,1,1,10, 88.8696, 0.0127616, 58.9928, 0, 0, 1, 2, 0.0047760009765625, 0.00024461746215820312, 0.00089287757873535156, 0.00026631355285644531, 1.5974044799804688e-05, 0, 0.00073361396789550781, 0.0026226043701171875, 0.0011334978194226472, 0.0010184312964648425, 0.00011506652295780468, 3258, 3278, 8.4973, 0.786338, 2.88325, 0.847016, 1.61858, 0.0012548, 2.34955, 0.0113218, 
usi,500,300,00,0.000080,2,0,1,1,1,10, 58.5866, 0.0478101, 58.38, 0, 0, 1, 2, 0.010530471801757812, 0.00066709518432617188, 0.0017926692962646484, 0.00069522857666015625, 1.621246337890625e-05, 0, 0.0016453266143798828, 0.0057139396667480469, 0.0011829520247442955, 0.0010963110215049534, 8.6641003239342374e-05, 10010, 10030, 57.9069, 6.62203, 17.8797, 6.76234, 10.3218, 0.00371265, 16.287, 0.0303073, 
usi,500,300,04,0.010000,2,0,1,1,1,15, 89.9892, 0.060725, 88.8966, 0, 0, 1, 2, 0.010754108428955078, 0.000713348388671875, 0.0017683506011962891, 0.00070953369140625, 2.9325485229492188e-05, 0, 0.0016779899597167969, 0.005855560302734375, 0.10477276606991105, 0.10477068656848298, 2.0795014280482782e-06, 15010, 15035, 86.6736, 9.8441, 27.4212, 10.1066, 14.7831, 0.00558138, 24.4733, 0.0396724, 
usi,250,150,02,0.000090,2,0,1,1,1,10, 73.4332, 0.0126894, 50.5063, 0, 0, 1, 2, 0.0047616958618164062, 0.00024247169494628906, 0.00089287757873535156, 0.00026345252990722656, 1.5974044799804688e-05, 0, 0.00073122978210449219, 0.0026156902313232422, 0.039743872448800378, 0.039515215417552457, 0.00022865703124792111, 4720, 4740, 12.2557, 1.1408, 4.16479, 1.22799, 2.29818, 0.00172186, 3.40962, 0.0126247, 
usi,500,300,00,0.000060,2,0,1,1,1,10, 60.4207, 0.0487573, 59.6109, 0, 0, 1, 2, 0.010357379913330078, 0.00065708160400390625, 0.0017921924591064453, 0.00067472457885742188, 1.6450881958007812e-05, 0, 0.0016143321990966797, 0.0056025981903076172, 0.0011541160907581687, 0.0010386385934883845, 0.00011547749726978379, 10010, 10030, 58.084, 6.59847, 18.2456, 6.70054, 10.268, 0.00363898, 16.2377, 0.0300653, 
usi,250,150,04,0.000070,2,0,1,1,1,10, 50.9556, 0.0131373, 39.5492, 0, 0, 1, 2, 0.0047650337219238281, 0.00024366378784179688, 0.00089621543884277344, 0.00026559829711914062, 1.5974044799804688e-05, 2.384185791015625e-07, 0.00073385238647460938, 0.0026094913482666016, 0.10453354397314882, 0.10347945469454885, 0.0010540892785999812, 7995, 8015, 20.693, 1.90991, 6.99288, 2.07901, 3.96117, 0.00296068, 5.73226, 0.0148594, 
usi,500,300,00,0.000008,2,0,1,1,1,10, 10.7976, 0.0486484, 10.4394, 0, 0, 1, 2, 0.010670900344848633, 0.00066590309143066406, 0.0018460750579833984, 0.00067257881164550781, 1.5974044799804688e-05, 0, 0.0016837120056152344, 0.0057866573333740234, 0.00059834660913448605, 0.00029952431691959724, 0.00029882229221488865, 1621, 1641, 9.48642, 1.07987, 3.0106, 1.08531, 1.60236, 0.00064826, 2.68394, 0.0236909, 
usi,1000,600,00,0.000040,2,0,1,1,1,10, 159.876, 0.190828, 155.692, 0, 0, 1, 2, 0.027776241302490234, 0.0020635128021240234, 0.0043025016784667969, 0.0020236968994140625, 1.71661376953125e-05, 0, 0.0044839382171630859, 0.014885425567626953, 0.0011105299198545622, 0.00090506450448583973, 0.00020546541536872265, 10010, 10030, 153.555, 20.6423, 43.5388, 20.1806, 23.9419, 0.010838, 45.1572, 0.0836143, 
usi,250,150,02,0.000010,2,0,1,1,1,10, 85.424, 0.0127504, 56.4815, 0, 0, 1, 2, 0.0048551559448242188, 0.00024485588073730469, 0.00090765953063964844, 0.00026631355285644531, 1.6450881958007812e-05, 0, 0.00073909759521484375, 0.0026807785034179688, 0.038255368854626146, 0.037016280463891368, 0.0012390883907347748, 1234, 1254, 3.23911, 0.299489, 1.10873, 0.319781, 0.600707, 0.000473022, 0.900123, 0.00980449, 
usi,500,300,02,0.000004,2,0,1,1,1,10, 10.8485, 0.0485444, 10.0161, 0, 0, 1, 2, 0.010579586029052734, 0.00066208839416503906, 0.0018336772918701172, 0.00068783760070800781, 1.7404556274414062e-05, 0, 0.0016617774963378906, 0.0057168006896972656, 0.038099646118807097, 0.037314612062220226, 0.00078503405658686821, 1476, 1496, 8.80802, 0.97576, 2.84669, 0.993833, 1.51926, 0.000561953, 2.44831, 0.0235968, 
usi,250,150,00,0.000040,2,0,1,1,1,10, 67.2602, 0.0127487, 44.9224, 0, 0, 1, 2, 0.0047652721405029297, 0.00024533271789550781, 0.00089502334594726562, 0.00026965141296386719, 1.5974044799804688e-05, 0, 0.0007171630859375, 0.0026221275329589844, 0.0010759709373826531, 0.00090337284107481434, 0.00017259809630783884, 3086, 3106, 8.02007, 0.750921, 2.72262, 0.808776, 1.5348, 0.00116587, 2.19058, 0.0112104, 
usi,250,150,04,0.000001,2,0,1,1,1,10, 49.2225, 0.0125041, 34.2255, 0, 0, 1, 2, 0.0047979354858398438, 0.00024580955505371094, 0.00092601776123046875, 0.00026464462280273438, 1.5974044799804688e-05, 2.384185791015625e-07, 0.00072908401489257812, 0.0026161670684814453, 0.085862834702306351, 0.0806064999705767, 0.0052563347317296574, 239, 259, 0.683421, 0.0611689, 0.241322, 0.0632184, 0.11873, 0.000104904, 0.189915, 0.00896168, 
usi,500,300,04,0.000010,2,0,1,1,1,10, 37.0548, 0.0492501, 33.3115, 0, 0, 1, 2, 0.010518074035644531, 0.00066375732421875, 0.0018012523651123047, 0.00069189071655273438, 1.6450881958007812e-05, 0, 0.0016484260559082031, 0.0056962966918945312, 0.10271497805168825, 0.10131147643118207, 0.001403501620506167, 4605, 4625, 26.7401, 3.05777, 8.25361, 3.1123, 4.74967, 0.00177979, 7.53848, 0.0264637, 
usi,250,150,04,0.000020,2,0,1,1,1,10, 82.3905, 0.012902, 54.969, 0, 0, 1, 2, 0.0047771930694580078, 0.00024437904357910156, 0.00090193748474121094, 0.00026869773864746094, 1.5974044799804688e-05, 2.384185791015625e-07, 0.00072932243347167969, 0.0026166439056396484, 0.10238680592545293, 0.099842901006962068, 0.0025439049184908451, 2249, 2269, 5.90044, 0.550189, 1.99731, 0.59066, 1.12043, 0.000884056, 1.63045, 0.0105085, 
usi,1000,600,10,0.000002,2,0,1,1,1,10, 84.1177, 0.192153, 82.3364, 0, 0, 1, 2, 0.02859950065612793, 0.0021126270294189453, 0.0043811798095703125, 0.0021305084228515625, 1.811981201171875e-05, 0, 0.0046420097351074219, 0.015315055847167969, 0.18200957469748891, 0.17889566994236483, 0.003113904755124062, 5176, 5196, 79.7859, 10.6636, 22.3786, 10.5914, 12.6639, 0.00572705, 23.4046, 0.078069, 
usi,250,150,02,0.000008,2,0,1,1,1,10, 102.797, 0.0131147, 68.987, 0, 0, 1, 2, 0.0047848224639892578, 0.00024247169494628906, 0.00089406967163085938, 0.00026369094848632812, 1.5735626220703125e-05, 0, 0.00072622299194335938, 0.0026426315307617188, 0.037959571103614087, 0.036539963075684259, 0.001419608027929832, 1014, 1034, 2.66759, 0.247762, 0.912905, 0.263478, 0.492049, 0.000387669, 0.741519, 0.00949049, 
usi,1000,600,00,0.000050,2,0,1,1,1,11, 173.008, 0.201829, 171.808, 0, 0, 1, 2, 0.027840137481689453, 0.0020730495452880859, 0.004268646240234375, 0.0020618438720703125, 1.6450881958007812e-05, 2.384185791015625e-07, 0.0045173168182373047, 0.014902591705322266, 0.0011437168520912922, 0.00098843193207567414, 0.00015528492001561867, 11010, 11031, 170.612, 22.7872, 47.5233, 22.6541, 27.6183, 0.0115719, 49.9292, 0.0887394, 
usi,250,150,00,0.000005,2,0,1,1,1,10, 80.7218, 0.012547, 52.3615, 0, 0, 1, 2, 0.004756927490234375, 0.00025153160095214844, 0.00089287757873535156, 0.00026440620422363281, 1.5974044799804688e-05, 0, 0.00072836875915527344, 0.0026037693023681641, 0.000452046348460325, 0.0002120225893681615, 0.00024002375909216349, 587, 607, 1.58084, 0.145454, 0.545908, 0.153404, 0.287319, 0.000245094, 0.439265, 0.00924778, 
usi,250,150,10,0.000005,2,0,1,1,1,10, 78.0827, 0.0126362, 55.9112, 0, 0, 1, 2, 0.0046873092651367188, 0.00024485588073730469, 0.00087642669677734375, 0.00026369094848632812, 1.5974044799804688e-05, 0, 0.00072693824768066406, 0.0025594234466552734, 0.17020725352737559, 0.16025052526238284, 0.0099567282649927306, 530, 550, 1.42622, 0.131841, 0.488017, 0.138854, 0.259849, 0.000217199, 0.398237, 0.00920129, 
usi,250,150,02,0.000007,2,0,1,1,1,10, 131.422, 0.0130374, 84.7705, 0, 0, 1, 2, 0.0047762393951416016, 0.0002422332763671875, 0.00088143348693847656, 0.0002613067626953125, 1.5735626220703125e-05, 2.384185791015625e-07, 0.00073027610778808594, 0.0026450157165527344, 0.037761500474164704, 0.036211883352063726, 0.0015496171221009766, 998, 1018, 2.62448, 0.242046, 0.889483, 0.257761, 0.496464, 0.000365973, 0.728813, 0.00954413, 
usi,1000,600,00,0.000002,2,0,1,1,1,10, 27.4596, 0.190197, 26.3715, 0, 0, 1, 2, 0.028696298599243164, 0.0021467208862304688, 0.0044109821319580078, 0.0021045207977294922, 1.7404556274414062e-05, 0, 0.0045366287231445312, 0.01548004150390625, 0.00030562939819243071, 0.00015112686742337956, 0.00015450253076905113, 1610, 1630, 25.0352, 3.37735, 7.14696, 3.24525, 3.97505, 0.0017972, 7.21405, 0.0747318, 
usi,500,300,02,0.000002,2,0,1,1,1,10, 7.90594, 0.048099, 7.02589, 0, 0, 1, 2, 0.010607242584228516, 0.0006694793701171875, 0.0017998218536376953, 0.00069737434387207031, 1.6450881958007812e-05, 0, 0.0016484260559082031, 0.0057756900787353516, 0.037416796000635404, 0.03616974921565505, 0.0012470467849803484, 940, 960, 5.57778, 0.632795, 1.73671, 0.641864, 0.97157, 0.00036931, 1.57127, 0.0232008, 
usi,1000,600,02,0.000008,2,0,1,1,1,10, 93.4998, 0.191018, 92.5452, 0, 0, 1, 2, 0.027722358703613281, 0.0020868778228759766, 0.0042939186096191406, 0.0020315647125244141, 1.6927719116210938e-05, 0, 0.0044207572937011719, 0.014872312545776367, 0.038947926927884846, 0.038571911471023589, 0.00037601545686126236, 5972, 5992, 91.6991, 12.4177, 25.9714, 12.0507, 14.6778, 0.00684786, 26.4964, 0.0783331, 
usi,250,150,00,0.000004,2,0,1,1,1,10, 87.4439, 0.0125773, 56.9769, 0, 0, 1, 2, 0.0047032833099365234, 0.00024271011352539062, 0.00090312957763671875, 0.00026011466979980469, 1.5020370483398438e-05, 2.384185791015625e-07, 0.0007266998291015625, 0.0025553703308105469, 0.00040120210440574124, 0.00018507136135392644, 0.00021613074305181472, 483, 503, 1.50595, 0.120421, 0.647723, 0.126402, 0.23763, 0.000194073, 0.364447, 0.00913453, 
usi,500,300,00,0.001000,2,0,1,1,1,17, 103.357, 0.0662289, 101.802, 0, 0, 1, 2, 0.010562896728515625, 0.00067281723022460938, 0.0018441677093505859, 0.0006847381591796875, 1.621246337890625e-05, 0, 0.0015995502471923828, 0.0057454109191894531, 0.0012629412867711863, 0.0012543544472546782, 8.5868395165006679e-06, 17010, 17037, 98.8197, 11.3249, 31.2238, 11.5251, 17.5301, 0.00644469, 27.1655, 0.0438197, 
usi,500,300,02,0.000100,2,0,1,1,1,11, 66.858, 0.0507092, 65.1269, 0, 0, 1, 2, 0.010492324829101562, 0.00065255165100097656, 0.0018713474273681641, 0.00067400932312011719, 1.5497207641601562e-05, 0, 0.0016267299652099609, 0.0056521892547607422, 0.039510066138949945, 0.039402060360038016, 0.00010800577891193024, 10706, 10727, 62.3539, 7.03714, 19.5969, 7.19585, 10.9885, 0.00404954, 17.4995, 0.0319681, 
usi,500,300,02,0.000003,2,0,1,1,1,10, 10.2606, 0.0486028, 9.46186, 0, 0, 1, 2, 0.010641574859619141, 0.00066232681274414062, 0.0018064975738525391, 0.00068759918212890625, 1.6927719116210938e-05, 0, 0.0016508102416992188, 0.005817413330078125, 0.037853843877170411, 0.036921286872567335, 0.00093255700460308428, 1247, 1267, 7.31412, 0.826756, 2.27689, 0.835074, 1.28856, 0.00048852, 2.063, 0.0233443, 
usi,250,150,04,0.000004,2,0,1,1,1,10, 29.1903, 0.01262, 19.5722, 0, 0, 1, 2, 0.0048656463623046875, 0.00024437904357910156, 0.00088000297546386719, 0.00027346611022949219, 1.621246337890625e-05, 2.384185791015625e-07, 0.00078725814819335938, 0.0026640892028808594, 0.09520778810218776, 0.088569384723272762, 0.0066384033789149977, 532, 552, 1.43047, 0.131809, 0.487647, 0.138567, 0.265866, 0.000209332, 0.397171, 0.00920105, 
usi,250,150,00,0.000001,2,0,1,1,1,10, 75.6141, 0.0131006, 47.7067, 0, 0, 1, 2, 0.0048022270202636719, 0.00024557113647460938, 0.00090074539184570312, 0.00026416778564453125, 1.6689300537109375e-05, 0, 0.00075888633728027344, 0.0026161670684814453, 0.00018270363280408297, 7.1103081211680813e-05, 0.00011160055159240214, 270, 290, 0.761452, 0.0690346, 0.266345, 0.071269, 0.133571, 0.000112772, 0.212111, 0.0090096, 
usi,500,300,10,0.000080,2,0,1,1,1,11, 65.3959, 0.0511072, 64.8208, 0, 0, 1, 2, 0.010389566421508789, 0.00065660476684570312, 0.0018038749694824219, 0.00067615509033203125, 1.621246337890625e-05, 0, 0.0015835762023925781, 0.0056531429290771484, 0.18505780946543654, 0.18469192001073834, 0.00036588945469821435, 11010, 11031, 63.5601, 7.26224, 20.0697, 7.4091, 11.2762, 0.00423098, 17.5068, 0.0318263, 
usi,250,150,10,0.000010,2,0,1,1,1,10, 80.846, 0.0130184, 51.7006, 0, 0, 1, 2, 0.0049157142639160156, 0.00024175643920898438, 0.00098919868469238281, 0.00026154518127441406, 1.621246337890625e-05, 0, 0.00077176094055175781, 0.0026352405548095703, 0.17608868303348021, 0.16904228258201465, 0.007046400451465591, 997, 1017, 2.62102, 0.242833, 0.889284, 0.260802, 0.485512, 0.000384569, 0.732696, 0.00950933, 
usi,250,150,00,0.000007,2,0,1,1,1,10, 103.104, 0.0133686, 71.9683, 0, 0, 1, 2, 0.0047581195831298828, 0.00024724006652832031, 0.00090169906616210938, 0.00026965141296386719, 1.5735626220703125e-05, 0, 0.00071978569030761719, 0.0026040077209472656, 0.00053958657952185725, 0.0002581590930111598, 0.0002814274865106974, 646, 666, 1.7366, 0.16167, 0.595847, 0.1716, 0.323372, 0.000257969, 0.474584, 0.00926805, 
usi,1000,600,02,0.000004,2,0,1,1,1,10, 53.096, 0.192024, 52.1778, 0, 0, 1, 2, 0.02770543098449707, 0.0020668506622314453, 0.0042474269866943359, 0.0020475387573242188, 1.6689300537109375e-05, 0, 0.0044786930084228516, 0.014848232269287109, 0.038695084080579097, 0.03833021692622559, 0.0003648671543535015, 3336, 3356, 51.2464, 6.88375, 14.3587, 6.74984, 8.12519, 0.00361967, 15.0501, 0.075181, 
usi,500,300,10,0.000060,2,0,1,1,1,10, 62.2765, 0.0490687, 61.1392, 0, 0, 1, 2, 0.010304927825927734, 0.00065946578979492188, 0.001800537109375, 0.00067090988159179688, 1.5735626220703125e-05, 0, 0.0015804767608642578, 0.0055778026580810547, 0.18493904181579573, 0.18444124333154766, 0.00049779848424807765, 10010, 10030, 57.7286, 6.5447, 18.3276, 6.66521, 10.2655, 0.00378966, 15.8917, 0.0301464, 
usi,500,300,04,0.000100,2,0,1,1,1,11, 65.2489, 0.0509267, 64.9127, 0, 0, 1, 2, 0.010617733001708984, 0.00066304206848144531, 0.0018193721771240234, 0.00067949295043945312, 1.6450881958007812e-05, 0, 0.0016641616821289062, 0.0057752132415771484, 0.10449284367136363, 0.10418426017787494, 0.00030858349348871232, 11010, 11031, 63.7207, 7.27488, 19.6454, 7.4096, 11.302, 0.00414109, 18.0527, 0.0320284, 
usi,500,300,10,0.000006,2,0,1,1,1,10, 14.825, 0.0492792, 14.6119, 0, 0, 1, 2, 0.010632038116455078, 0.00066447257995605469, 0.0017995834350585938, 0.00068998336791992188, 1.621246337890625e-05, 0, 0.0016663074493408203, 0.0057954788208007812, 0.18101585627786049, 0.17718361570251689, 0.0038322405753435595, 2403, 2423, 14.0297, 1.59124, 4.33552, 1.63539, 2.47583, 0.000940323, 3.96656, 0.0241733, 
usi,250,150,10,0.000006,2,0,1,1,1,10, 65.9755, 0.0127125, 41.1713, 0, 0, 1, 2, 0.0047714710235595703, 0.00024294853210449219, 0.00088357925415039062, 0.00026226043701171875, 1.5974044799804688e-05, 0, 0.00072431564331054688, 0.0026423931121826172, 0.17195169249860454, 0.16277180209096742, 0.0091798904076371285, 622, 642, 1.66374, 0.152565, 0.567441, 0.161203, 0.311389, 0.000252008, 0.461629, 0.00926375, 
usi,500,300,02,0.000500,2,0,1,1,1,19, 110.409, 0.0705693, 109.244, 0, 0, 1, 2, 0.010672807693481445, 0.00066590309143066406, 0.0017955303192138672, 0.00070023536682128906, 1.6450881958007812e-05, 0, 0.0016481876373291016, 0.0058465003967285156, 0.039596398962850957, 0.039574729426114362, 2.1669536736594276e-05, 18401, 18430, 106.572, 12.1325, 32.916, 12.4352, 19.0187, 0.00719738, 30.0152, 0.0475826, 
usi,250,150,00,0.000003,2,0,1,1,1,10, 70.8061, 0.0124431, 46.4412, 0, 0, 1, 2, 0.0046789646148681641, 0.00024318695068359375, 0.00087952613830566406, 0.0002651214599609375, 1.6450881958007812e-05, 2.384185791015625e-07, 0.00072693824768066406, 0.0025475025177001953, 0.00034306138250270071, 0.00015481664922008449, 0.00018824473328261622, 464, 484, 1.26054, 0.115491, 0.431913, 0.121261, 0.23316, 0.000183344, 0.349449, 0.00908399, 
usi,250,150,00,0.000090,2,0,1,1,1,10, 100.008, 0.0128698, 67.8485, 0, 0, 1, 2, 0.0047380924224853516, 0.0002460479736328125, 0.00090289115905761719, 0.00025892257690429688, 1.5735626220703125e-05, 2.384185791015625e-07, 0.00072193145751953125, 0.0025923252105712891, 0.0011718490759269524, 0.0010951283849644337, 7.6720690962518712e-05, 3537, 3557, 9.16727, 0.859028, 3.11628, 0.921277, 1.75043, 0.00133657, 2.50747, 0.011445, 
usi,250,150,10,0.000040,2,0,1,1,1,10, 13.6089, 0.012368, 13.5366, 0, 0, 1, 2, 0.0047838687896728516, 0.00024485588073730469, 0.00093317031860351562, 0.00025987625122070312, 1.6689300537109375e-05, 0, 0.00073289871215820312, 0.0025963783264160156, 0.18251058181117941, 0.17992510876131868, 0.0025854730498607536, 5106, 5126, 13.2103, 1.23265, 4.4922, 1.32143, 2.47247, 0.00196695, 3.67682, 0.0127566, 
usi,250,150,10,0.000050,2,0,1,1,1,10, 20.4238, 0.0129766, 19.5431, 0, 0, 1, 2, 0.0047478675842285156, 0.00024127960205078125, 0.00089144706726074219, 0.00026750564575195312, 1.6450881958007812e-05, 0, 0.0007305145263671875, 0.0026006698608398438, 0.18303108235948518, 0.18093699712949796, 0.0020940852299872349, 6863, 6883, 17.7858, 1.63, 6.02415, 1.77944, 3.39621, 0.00253224, 4.93943, 0.0140071, 
usi,250,150,00,0.000050,2,0,1,1,1,10, 86.8683, 0.0131192, 58.1901, 0, 0, 1, 2, 0.0046894550323486328, 0.00024700164794921875, 0.00087404251098632812, 0.00025773048400878906, 1.5974044799804688e-05, 0, 0.00071430206298828125, 0.0025804042816162109, 0.001110487065759115, 0.0009724214515349261, 0.00013806561422418856, 3239, 3259, 8.36242, 0.780153, 2.8535, 0.832277, 1.56136, 0.00116539, 2.32275, 0.011209, 
usi,250,150,10,0.000030,2,0,1,1,1,10, 9.97161, 0.0126736, 9.52596, 0, 0, 1, 2, 0.0047249794006347656, 0.00024056434631347656, 0.00089263916015625, 0.00026392936706542969, 1.5497207641601562e-05, 0, 0.00072765350341796875, 0.0025846958160400391, 0.18166189904433194, 0.1783275554738013, 0.0033343435705306505, 3184, 3204, 8.28184, 0.762767, 2.81033, 0.827851, 1.57523, 0.0012424, 2.29325, 0.0111792, 
usi,250,150,10,0.000009,2,0,1,1,1,10, 69.6444, 0.0130777, 45.0913, 0, 0, 1, 2, 0.0047523975372314453, 0.00024199485778808594, 0.0009002685546875, 0.00026273727416992188, 1.5735626220703125e-05, 0, 0.00073385238647460938, 0.002597808837890625, 0.17532398160700599, 0.16785368104773443, 0.0074703005592715492, 899, 919, 2.38331, 0.21771, 0.819924, 0.233201, 0.439915, 0.000351429, 0.662719, 0.00949407, 
usi,500,300,10,0.000008,2,0,1,1,1,10, 22.0031, 0.0486887, 21.7126, 0, 0, 1, 2, 0.010653972625732422, 0.00066351890563964844, 0.0018408298492431641, 0.00068449974060058594, 1.621246337890625e-05, 0, 0.0016701221466064453, 0.0057787895202636719, 0.18200757905618961, 0.17892599365946171, 0.0030815853967279304, 3630, 3650, 21.2126, 2.38959, 6.65406, 2.45522, 3.7361, 0.00135946, 5.95113, 0.0251162, 
usi,250,150,00,0.001000,2,0,1,1,1,10, 117.711, 0.0128436, 84.0624, 0, 0, 1, 2, 0.0047311782836914062, 0.00024533271789550781, 0.00086236000061035156, 0.00026631355285644531, 1.6450881958007812e-05, 0, 0.0007305145263671875, 0.0026102066040039062, 0.0012416483621052259, 0.0012347400416333693, 6.9083204718574716e-06, 8974, 8994, 23.1917, 2.17593, 7.76003, 2.33524, 4.44618, 0.00341916, 6.45519, 0.0157192, 
usi,250,150,02,0.000001,2,0,1,1,1,10, 91.1602, 0.0130739, 58.9049, 0, 0, 1, 2, 0.0047688484191894531, 0.00024271011352539062, 0.00089240074157714844, 0.00026345252990722656, 1.5974044799804688e-05, 0, 0.000732421875, 0.0026218891143798828, 0.032394720599499174, 0.029048053137982106, 0.0033466674615170691, 301, 321, 0.845157, 0.0757821, 0.299014, 0.0786588, 0.148827, 0.0001266, 0.233777, 0.00897145, 
usi,500,300,00,0.000007,2,0,1,1,1,10, 11.9121, 0.0478442, 10.9423, 0, 0, 1, 2, 0.010655879974365234, 0.00067186355590820312, 0.0018467903137207031, 0.00069117546081542969, 1.621246337890625e-05, 2.384185791015625e-07, 0.0016086101531982422, 0.0058209896087646484, 0.0005596410987573874, 0.0002785989712805875, 0.00028104212747679985, 1578, 1598, 9.24164, 1.05784, 2.94011, 1.06542, 1.61869, 0.00062561, 2.53501, 0.0239546, 
