?fem_reduce,K,epssqr,abserr,Theta0,Theta1,it all, t all, t gamma update, t gamma solve, t theta update, t theta solve, SPGQP it, SPGQP hessmult, SPGQP t all, SPGQP t project, SPGQP t matmult, SPGQP t dot, SPGQP t update, SPGQP t stepsize, SPGQP t fs, SPGQP t other, SPGQP fx, SPGQP fx_linear, SPGQP fx_quadratic, SPGQP_sum it, SPGQP_sum hessmult, SPGQP_sum t all, SPGQP_sum t project, SPGQP_sum t matmult, SPGQP_sum t dot, SPGQP_sum t update, SPGQP_sum t stepsize, SPGQP_sum t fs, SPGQP_sum t other, 
1e-1,2,7000,15.4645,1,2,34, 18.641, 0.285115, 18.3079, 0, 0, 130, 131, 1.9276995658874512, 0.007709503173828125, 3.3855438232421875e-05, 0.00053238868713378906, 3.0517578125e-05, 2.384185791015625e-06, 0.00024509429931640625, 1.9191458225250244, 4.940508386775881, 4.4797346651154175, 0.46077372166046449, 1241, 1275, 18.2992, 15.7703, 0.759623, 0.0465424, 1.24328, 0.0105278, 0.347944, 0.120999, 
1e-1,2,8000,15.6488,1,2,35, 20.3422, 0.290836, 20.0024, 0, 0, 122, 123, 1.6943202018737793, 0.010271310806274414, 0.00016307830810546875, 1.9550323486328125e-05, 2.4080276489257812e-05, 3.0994415283203125e-06, 0.00016713142395019531, 1.6836719512939453, 5.0017983957333616, 4.5325710106681267, 0.46922738506523831, 1363, 1398, 19.9935, 17.2624, 0.844112, 0.0502188, 1.32054, 0.0115778, 0.376201, 0.128464, 
1e-1,2,9000,15.7393,1,2,36, 21.9833, 0.296942, 21.6363, 0, 0, 123, 124, 1.6336569786071777, 0.010113000869750977, 0.00014662742614746094, 9.7513198852539062e-05, 5.9604644775390625e-05, 3.814697265625e-06, 0.00016999244689941406, 1.6230664253234863, 5.0556217678144693, 4.5770205587962423, 0.47860120901822967, 1486, 1522, 21.6272, 18.6793, 0.904942, 0.0551953, 1.43538, 0.0124826, 0.402048, 0.137844, 
1e-1,2,10000,15.7616,1,2,37, 24.6416, 0.301847, 24.2888, 0, 0, 187, 188, 2.6523420810699463, 0.0081624984741210938, 0.00025057792663574219, 2.4318695068359375e-05, 6.1273574829101562e-05, 3.0994415283203125e-06, 0.00017452239990234375, 2.6436657905578613, 5.1032415541243754, 4.6178155139729764, 0.48542604015140045, 1673, 1710, 24.2795, 20.939, 1.005, 0.0610232, 1.66936, 0.0142698, 0.441179, 0.14971, 
1e-1,2,20000,15.8156,1,2,38, 28.3079, 0.307511, 27.9476, 0, 0, 263, 264, 3.6586225032806396, 0.016007900238037109, 0.00015759468078613281, 0.0032217502593994141, 2.4318695068359375e-05, 3.337860107421875e-06, 0.00019121170043945312, 3.6390163898468018, 5.467295645833504, 4.8792906429160547, 0.58800500291744784, 1936, 1974, 27.9382, 24.1055, 1.13666, 0.0824831, 1.93156, 0.0163758, 0.501745, 0.163852, 
1e-1,2,30000,15.5103,1,2,39, 34.0535, 0.312927, 33.6865, 0, 0, 397, 398, 5.7386715412139893, 0.01290130615234375, 0.00022745132446289062, 6.4373016357421875e-05, 3.4093856811523438e-05, 2.6226043701171875e-06, 0.00035810470581054688, 5.725083589553833, 5.6803984377130083, 5.0652834812502618, 0.61511495646274961, 2333, 2372, 33.6768, 28.9362, 1.47254, 0.0979102, 2.36861, 0.0201051, 0.594222, 0.187222, 
1e-1,2,40000,15.3138,1,2,40, 38.7817, 0.321416, 38.4051, 0, 0, 334, 335, 4.7184257507324219, 0.0083343982696533203, 0.00013995170593261719, 0.00071477890014648438, 9.6559524536132812e-05, 2.6226043701171875e-06, 0.00017499923706054688, 4.7089624404907227, 5.8242462838219851, 5.2003644516751946, 0.62388183214678894, 2667, 2707, 38.3953, 33.0322, 1.6984, 0.115149, 2.63312, 0.0228631, 0.674612, 0.218871, 
1e-1,2,50000,15.0246,1,2,41, 42.7421, 0.32756, 42.3584, 0, 0, 283, 284, 3.9531159400939941, 0.011222124099731445, 0.00019121170043945312, 2.5272369384765625e-05, 2.3365020751953125e-05, 3.337860107421875e-06, 0.00017428398132324219, 3.9414763450622559, 5.8636746874456236, 5.4115666303397552, 0.45210805710586338, 2950, 2991, 42.3484, 36.3897, 1.96555, 0.124795, 2.85648, 0.0253201, 0.750851, 0.235626, 
1e-1,2,60000,15.1601,1,2,42, 48.1144, 0.333443, 47.7234, 0, 0, 380, 381, 5.3647682666778564, 0.008869171142578125, 0.00015997886657714844, 1.9788742065429688e-05, 5.0783157348632812e-05, 3.5762786865234375e-06, 0.00016999244689941406, 5.3554949760437012, 5.9397679463163255, 5.4161691975281077, 0.52359874878820989, 3330, 3372, 47.7131, 40.9425, 2.26453, 0.135979, 3.24668, 0.0282726, 0.837223, 0.257943, 
1e-1,2,70000,15.2674,1,2,43, 52.9416, 0.339981, 52.543, 0, 0, 349, 350, 4.8194057941436768, 0.0089893341064453125, 0.00021314620971679688, 4.5537948608398438e-05, 2.47955322265625e-05, 3.0994415283203125e-06, 0.00023055076599121094, 4.8098993301391602, 5.9369967272523105, 5.5171767023953944, 0.41982002485692371, 3679, 3722, 52.5325, 45.1112, 2.48963, 0.146348, 3.5617, 0.0332482, 0.912357, 0.278079, 
