n,sigmaid,K,epssqr_best,abserr_best,Theta0,Theta1,it all, t all, t gamma update, t gamma solve, t theta update, t theta solve, SPGQP it, SPGQP hessmult, SPGQP t all, SPGQP t project, SPGQP t matmult, SPGQP t dot, SPGQP t update, SPGQP t stepsize, SPGQP t fs, SPGQP t other, SPGQP fx, SPGQP fx_linear, SPGQP fx_quadratic, SPGQP_sum it, SPGQP_sum hessmult, SPGQP_sum t all, SPGQP_sum t project, SPGQP_sum t matmult, SPGQP_sum t dot, SPGQP_sum t update, SPGQP_sum t stepsize, SPGQP_sum t fs, SPGQP_sum t other, 
28,10,2,100,0.478881,1,2,473, 191.653, 0.0917387, 190.88, 0, 0, 1000, 1001, 0.65461540222167969, 8.296966552734375e-05, 9.5367431640625e-05, 0.00010657310485839844, 1.430511474609375e-05, 0, 0.00021791458129882812, 0.6540982723236084, 4327.6934000744031, 4327.3163863307409, 0.37701374366220169, 289123, 289616, 189.746, 24.2287, 27.5483, 30.7785, 43.2026, 0.0870519, 63.5743, 0.326586, 
69,4,2,0.005,0.0586062,1,2,886, 260.331, 0.164354, 258.817, 0, 0, 260, 261, 0.17089962959289551, 8.3684921264648438e-05, 9.4175338745117188e-05, 0.00010967254638671875, 1.5020370483398438e-05, 0, 0.00021791458129882812, 0.1703791618347168, 1.4180124311269944, 1.4167357770578368, 0.0012766540693239584, 392156, 393057, 256.781, 32.7863, 37.3873, 41.3488, 58.7329, 0.117965, 85.8993, 0.509002, 
2,5,2,0.01,0.131963,1,2,861, 283.989, 0.164645, 282.696, 0, 0, 355, 356, 0.23493361473083496, 8.392333984375e-05, 9.8466873168945312e-05, 0.00010633468627929688, 1.430511474609375e-05, 2.384185791015625e-07, 0.0002193450927734375, 0.23441100120544434, 4.6194995071904641, 4.6183510555653093, 0.0011484516250660774, 418524, 419401, 276.738, 35.2904, 41.289, 44.3646, 62.8799, 0.128886, 92.282, 0.503313, 
23,2,2,1e-12,0,1,2,790, 217.204, 0.15046, 215.992, 0, 0, 56, 57, 0.037851095199584961, 8.4400177001953125e-05, 9.822845458984375e-05, 0.00010657310485839844, 1.430511474609375e-05, 0, 0.0002193450927734375, 0.037328243255615234, 0.42768825360142315, 0.4267721085258524, 0.00091614507548193141, 325205, 326012, 215.034, 27.3545, 32.0385, 34.5484, 48.8166, 0.0990582, 71.7582, 0.418996, 
57,6,2,0.05,0.284873,1,2,876, 288.721, 0.162241, 287.438, 0, 0, 36, 37, 0.024308204650878906, 8.106231689453125e-05, 9.2983245849609375e-05, 0.00010275840759277344, 1.4781951904296875e-05, 2.384185791015625e-07, 0.00021243095397949219, 0.023803949356079102, 17.421678752913405, 17.407952892078917, 0.013725860834407293, 437329, 438220, 286.496, 36.5679, 41.6361, 46.4637, 65.1423, 0.133981, 96.0234, 0.528159, 
85,1,2,1e-14,0,1,2,815, 212.305, 0.151942, 211.069, 0, 0, 641, 642, 0.42014908790588379, 8.3446502685546875e-05, 9.5367431640625e-05, 0.00010538101196289062, 1.4066696166992188e-05, 2.384185791015625e-07, 0.00021958351135253906, 0.41963100433349609, 0.38145165344442483, 0.38064737291879969, 0.000804280525613996, 317750, 318582, 208.575, 26.4808, 30.3914, 33.5841, 47.6101, 0.0978799, 70.0031, 0.407876, 
29,1,2,1e-14,0,1,2,758, 216.6, 0.14527, 215.405, 0, 0, 216, 217, 0.14266490936279297, 8.4400177001953125e-05, 9.8705291748046875e-05, 0.00010585784912109375, 1.4066696166992188e-05, 0, 0.00021862983703613281, 0.14214324951171875, 0.38269075050842938, 0.38179887236046206, 0.00089187814798965637, 318865, 319640, 210.025, 26.6108, 31.3868, 33.735, 47.8063, 0.0995314, 69.9763, 0.410164, 
87,6,2,0.05,0.261509,1,2,882, 293.271, 0.163927, 291.942, 0, 0, 471, 472, 0.30783891677856445, 8.3684921264648438e-05, 9.7751617431640625e-05, 0.00010514259338378906, 1.4543533325195312e-05, 0, 0.00021529197692871094, 0.30732250213623047, 17.204856861952617, 17.197810521412265, 0.007046340540344833, 445217, 446114, 290.905, 37.3554, 43.8864, 47.1428, 65.3433, 0.138985, 96.5124, 0.525437, 
96,4,2,0.005,0.0546579,1,2,886, 253.892, 0.168406, 252.515, 0, 0, 254, 255, 0.1668398380279541, 8.106231689453125e-05, 9.5844268798828125e-05, 0.00010204315185546875, 1.4543533325195312e-05, 0, 0.00021195411682128906, 0.16633439064025879, 1.4494718179570674, 1.4485927980208462, 0.00087901993635484824, 383528, 384429, 251.281, 32.0884, 37.8539, 40.8776, 56.1639, 0.118136, 83.6901, 0.488925, 
94,3,2,0.0005,0.0189108,1,2,780, 231.942, 0.146145, 230.717, 0, 0, 250, 251, 0.16515898704528809, 8.4161758422851562e-05, 9.822845458984375e-05, 0.0001068115234375, 1.3828277587890625e-05, 0, 0.0002193450927734375, 0.16463661193847656, 0.63412266654080995, 0.6330682295149308, 0.0010544370258126874, 346754, 347550, 228.876, 29.0499, 34.1894, 36.8302, 51.9439, 0.105046, 76.3282, 0.429062, 
82,6,2,0.05,0.250815,1,2,829, 284.904, 0.155446, 283.56, 0, 0, 307, 308, 0.2032318115234375, 8.5115432739257812e-05, 9.918212890625e-05, 0.00010585784912109375, 1.430511474609375e-05, 0, 0.00022220611572265625, 0.20270514488220215, 17.661315310687463, 17.646375835734084, 0.014939474953356, 427546, 428391, 282.474, 36.1766, 42.1544, 45.2403, 64.1807, 0.130126, 94.0763, 0.51613, 
71,4,2,0.005,0.0583513,1,2,843, 279.67, 0.159528, 278.208, 0, 0, 570, 571, 0.37704229354858398, 8.4400177001953125e-05, 9.7751617431640625e-05, 0.00010728836059570312, 1.5020370483398438e-05, 0, 0.00021982192993164062, 0.37651801109313965, 1.4389931021731952, 1.4329351779034054, 0.0060579242697677751, 416637, 417496, 275.377, 35.0168, 40.9825, 44.4383, 62.5585, 0.124087, 91.7558, 0.501157, 
54,2,2,1e-14,0,1,2,823, 214.72, 0.156239, 213.472, 0, 0, 315, 316, 0.20791101455688477, 8.5592269897460938e-05, 9.5605850219726562e-05, 0.00010585784912109375, 1.430511474609375e-05, 0, 0.00022339820861816406, 0.20738625526428223, 0.4350879556601438, 0.4342549817082616, 0.00083297395179333022, 322352, 323191, 212.489, 27.7513, 30.7929, 34.1801, 48.2354, 0.0968602, 71.0059, 0.427156, 
33,8,2,100,0.398353,1,2,746, 275.026, 0.141143, 273.844, 0, 0, 1000, 1001, 0.6520087718963623, 8.3684921264648438e-05, 9.7751617431640625e-05, 0.00010633468627929688, 1.3828277587890625e-05, 0, 0.00021624565124511719, 0.65149092674255371, 271.12377784773355, 271.02502737550884, 0.0987504722248706, 415580, 416343, 271.292, 34.8721, 40.8693, 44.03, 60.8131, 0.12686, 90.1032, 0.477699, 
45,5,2,0.01,0.145856,1,2,888, 282.024, 0.166076, 280.733, 0, 0, 929, 930, 0.60784411430358887, 8.3684921264648438e-05, 9.4890594482421875e-05, 0.00010609626770019531, 1.3828277587890625e-05, 0, 0.00021815299987792969, 0.60732746124267578, 4.641729440341825, 4.6245217727473218, 0.017207667594459714, 426806, 427709, 279.654, 35.6021, 40.6956, 45.1733, 63.83, 0.128076, 93.7116, 0.513286, 
73,2,2,1e-14,0,1,2,818, 218.274, 0.155348, 216.872, 0, 0, 276, 277, 0.18195843696594238, 8.4400177001953125e-05, 9.5367431640625e-05, 0.00010633468627929688, 1.4066696166992188e-05, 0, 0.00021862983703613281, 0.18143963813781738, 0.43234218947496772, 0.43126881558877339, 0.0010733738862497683, 328087, 328921, 215.718, 27.3561, 31.4692, 34.8227, 49.2747, 0.105138, 72.2456, 0.444216, 
47,1,2,1e-14,0,1,2,824, 220.122, 0.155288, 218.896, 0, 0, 770, 771, 0.50380802154541016, 8.4638595581054688e-05, 9.7751617431640625e-05, 0.00010728836059570312, 1.4781951904296875e-05, 0, 0.00021791458129882812, 0.50328564643859863, 0.38190726171783912, 0.38100449190738084, 0.00090276981034721, 330667, 331508, 216.327, 27.804, 32.6102, 35.1087, 48.5207, 0.101723, 71.7499, 0.432086, 
41,7,2,0.05,0.383531,1,2,729, 296.535, 0.139578, 295.398, 0, 0, 1000, 1001, 0.66079139709472656, 8.4638595581054688e-05, 9.7990036010742188e-05, 0.00010633468627929688, 1.4066696166992188e-05, 0, 0.00021958351135253906, 0.66026878356933594, 68.914904942025245, 68.851717983965855, 0.063186958059394255, 443336, 444083, 293.374, 37.497, 43.6604, 47.0038, 66.6425, 0.138652, 97.9226, 0.509169, 
63,3,2,0.0005,0.0199833,1,2,795, 203.551, 0.149413, 202.353, 0, 0, 183, 184, 0.12055182456970215, 8.5115432739257812e-05, 9.7751617431640625e-05, 0.00010538101196289062, 1.4543533325195312e-05, 0, 0.00021338462829589844, 0.12003564834594727, 0.62890083096771787, 0.62823954732127207, 0.00066128364630141942, 304088, 304899, 199.274, 25.6119, 29.8816, 32.196, 45.363, 0.0912578, 65.719, 0.411589, 
91,2,2,1e-14,0,1,2,806, 211.186, 0.153303, 209.98, 0, 0, 613, 614, 0.3997349739074707, 8.3446502685546875e-05, 9.8466873168945312e-05, 0.00010538101196289062, 1.4066696166992188e-05, 0, 0.0002155303955078125, 0.39921808242797852, 0.43874266911397208, 0.43782554485370817, 0.00091712426030844479, 317539, 318361, 207.332, 26.5374, 31.3451, 33.5458, 46.5924, 0.0990784, 68.7885, 0.423439, 
82,3,2,0.0005,0.0200161,1,2,848, 229.062, 0.157384, 227.708, 0, 0, 73, 74, 0.048348426818847656, 8.4161758422851562e-05, 9.5605850219726562e-05, 0.00010633468627929688, 1.430511474609375e-05, 0, 0.00022172927856445312, 0.047826290130615234, 0.63655632545292884, 0.63508144578867931, 0.0014748796642163283, 347163, 348027, 226.672, 29.1239, 33.169, 36.6631, 51.9126, 0.105657, 75.2429, 0.454994, 
72,5,2,0.01,0.123927,1,2,847, 296.328, 0.160232, 294.941, 0, 0, 924, 925, 0.60376548767089844, 8.3446502685546875e-05, 9.7751617431640625e-05, 0.00010609626770019531, 1.430511474609375e-05, 0, 0.00021696090698242188, 0.60324692726135254, 4.6473744142474098, 4.6406242887419538, 0.0067501255053332892, 446291, 447153, 292.171, 37.3237, 44.144, 47.4589, 65.7146, 0.142289, 96.8584, 0.529248, 
49,1,2,1e-14,0,1,2,870, 220.504, 0.164376, 219.203, 0, 0, 331, 332, 0.21723294258117676, 8.392333984375e-05, 9.7990036010742188e-05, 0.00010633468627929688, 1.430511474609375e-05, 0, 0.0002155303955078125, 0.21671485900878906, 0.38586892861760114, 0.38489102510219908, 0.00097790351547979255, 328838, 329724, 215.855, 27.5795, 32.6187, 34.9291, 48.559, 0.105828, 71.6197, 0.443483, 
42,2,2,1e-14,0,1,2,817, 215.545, 0.155942, 214.279, 0, 0, 78, 79, 0.052051305770874023, 8.3684921264648438e-05, 9.4890594482421875e-05, 0.00010561943054199219, 1.430511474609375e-05, 0, 0.00021767616271972656, 0.051535129547119141, 0.43211787326648404, 0.43133318020041328, 0.00078469306595971419, 324601, 325435, 213.135, 27.0622, 31.0909, 34.3083, 48.7513, 0.0996819, 71.391, 0.43185, 
89,5,2,0.01,0.134059,1,2,834, 294.912, 0.158898, 293.618, 0, 0, 1000, 1001, 0.65636062622070312, 8.3684921264648438e-05, 9.8705291748046875e-05, 0.00010251998901367188, 1.4066696166992188e-05, 0, 0.00021409988403320312, 0.65584754943847656, 4.6027729845736634, 4.5963187088335786, 0.0064542757400177847, 444920, 445770, 292.204, 37.1981, 43.7981, 47.0927, 65.332, 0.140098, 98.1242, 0.518952, 
39,5,2,0.01,0.143757,1,2,831, 296.537, 0.154654, 295.302, 0, 0, 446, 447, 0.2922818660736084, 8.4400177001953125e-05, 9.8466873168945312e-05, 0.00010657310485839844, 1.430511474609375e-05, 0, 0.00021529197692871094, 0.2917628288269043, 4.6012660262324285, 4.5980806044939309, 0.0031854217384536584, 439777, 440624, 287.736, 37.2514, 43.3306, 46.6251, 64.5842, 0.132845, 95.2982, 0.513566, 
3,10,2,1,0.486014,1,2,568, 216.171, 0.10674, 215.303, 0, 0, 1000, 1001, 0.65706634521484375, 8.1777572631835938e-05, 9.3221664428710938e-05, 0.00010371208190917969, 1.430511474609375e-05, 0, 0.00021266937255859375, 0.65656065940856934, 4359.1869208002827, 4358.8984591802491, 0.28846162003290515, 326974, 327560, 214.638, 27.2881, 31.1952, 34.7322, 48.9751, 0.106178, 71.9587, 0.382815, 
65,6,2,0.05,0.277665,1,2,882, 315.624, 0.166969, 314.289, 0, 0, 1000, 1001, 0.65425586700439453, 8.4400177001953125e-05, 9.8466873168945312e-05, 0.00010728836059570312, 1.4066696166992188e-05, 2.384185791015625e-07, 0.00021624565124511719, 0.65373516082763672, 17.354546271456108, 17.31993094982478, 0.0346153216312753, 463390, 464287, 303.647, 39.0607, 45.8395, 49.1789, 68.2976, 0.143179, 100.565, 0.56226, 
45,10,2,0.05,0.487009,1,2,537, 223.984, 0.101614, 223.145, 0, 0, 1000, 1001, 0.65877366065979004, 8.4161758422851562e-05, 9.8466873168945312e-05, 0.00010609626770019531, 1.430511474609375e-05, 0, 0.00021815299987792969, 0.65825247764587402, 4392.6861157112908, 4392.0140035697823, 0.67211214150898746, 335239, 335795, 221.379, 28.2855, 33.0149, 35.6278, 50.2842, 0.101946, 73.6798, 0.385201, 
42,8,2,0.1,0.442341,1,2,827, 274.183, 0.153508, 273.01, 0, 0, 1000, 1001, 0.65387940406799316, 8.4161758422851562e-05, 9.5129013061523438e-05, 0.00010561943054199219, 1.430511474609375e-05, 0, 0.00021862983703613281, 0.65336155891418457, 274.92359447151961, 274.75089355520333, 0.17270091631624007, 415680, 416522, 272.106, 34.7104, 39.6899, 43.7442, 62.0257, 0.130736, 91.3066, 0.499053, 
50,10,2,5,0.461131,1,2,588, 220.787, 0.112996, 219.892, 0, 0, 1000, 1001, 0.66093111038208008, 8.487701416015625e-05, 9.8943710327148438e-05, 0.00010538101196289062, 1.4066696166992188e-05, 0, 0.00021886825561523438, 0.66040897369384766, 4381.5562452623708, 4380.8845444495701, 0.67170081280105254, 330679, 331285, 218.941, 27.9904, 32.7309, 35.1056, 49.6994, 0.0995064, 72.9245, 0.391028, 
60,8,2,100,0.381014,1,2,755, 269.872, 0.144252, 268.74, 0, 0, 1000, 1001, 0.66051316261291504, 8.4161758422851562e-05, 9.8466873168945312e-05, 0.00010633468627929688, 1.4543533325195312e-05, 0, 0.00021839141845703125, 0.65999126434326172, 274.64346195058295, 274.62960439656115, 0.013857554021640439, 404853, 405625, 267.862, 34.1361, 39.9586, 43.0307, 60.8577, 0.133528, 89.2625, 0.48298, 
88,1,2,1e-14,0,1,2,768, 219.129, 0.14595, 217.969, 0, 0, 101, 102, 0.066775321960449219, 8.3446502685546875e-05, 0.00010228157043457031, 0.00010704994201660156, 1.5020370483398438e-05, 0, 0.00021505355834960938, 0.066252470016479492, 0.38404827089922922, 0.38302187788958908, 0.0010263930097067781, 332371, 333156, 217.053, 27.7192, 32.8346, 35.2779, 48.7523, 0.103312, 71.9362, 0.429807, 
91,8,2,0.01,0.478413,1,2,687, 270.702, 0.131222, 269.634, 0, 0, 1000, 1001, 0.65372681617736816, 8.392333984375e-05, 9.7751617431640625e-05, 0.00010585784912109375, 1.430511474609375e-05, 0, 0.00022006034851074219, 0.65320491790771484, 275.17606721799513, 275.12375823110642, 0.052308986888669182, 411134, 411838, 268.786, 34.537, 40.5122, 43.519, 60.3496, 0.124066, 89.2711, 0.472842, 
71,9,2,5,0.422032,1,2,546, 242.829, 0.104875, 241.875, 0, 0, 1000, 1001, 0.65591788291931152, 8.3446502685546875e-05, 9.5605850219726562e-05, 0.00010704994201660156, 1.4066696166992188e-05, 0, 0.00021886825561523438, 0.65539884567260742, 1086.0157790687779, 1085.9027527143385, 0.11302635443963489, 367617, 368182, 241.077, 30.755, 35.0267, 39.0715, 55.0108, 0.111059, 80.7012, 0.401058, 
44,4,2,0.005,0.059679,1,2,881, 282.707, 0.163002, 281.383, 0, 0, 1000, 1001, 0.65421843528747559, 8.106231689453125e-05, 9.5129013061523438e-05, 0.00010561943054199219, 1.4543533325195312e-05, 0, 0.00021004676818847656, 0.65371203422546387, 1.4682973776767971, 1.4649425762986166, 0.0033548013781808475, 423561, 424457, 278.057, 35.769, 41.649, 44.7664, 63.2833, 0.134746, 91.9498, 0.504346, 
78,6,2,0.05,0.29097,1,2,824, 325.547, 0.15292, 324.147, 0, 0, 1000, 1001, 0.65505146980285645, 8.3684921264648438e-05, 9.7990036010742188e-05, 0.00010633468627929688, 1.3828277587890625e-05, 0, 0.0002193450927734375, 0.65453028678894043, 17.559794814620098, 17.529448859285104, 0.030345955335015939, 490540, 491379, 321.918, 41.0461, 48.2188, 51.8513, 72.1211, 0.149276, 107.987, 0.544612, 
14,5,2,0.01,0.13774,1,2,867, 295.615, 0.160891, 294.363, 0, 0, 66, 67, 0.043794870376586914, 8.392333984375e-05, 9.8466873168945312e-05, 0.00010704994201660156, 1.4543533325195312e-05, 0, 0.00021529197692871094, 0.043275594711303711, 4.6559839470639997, 4.6527493755406502, 0.0032345715231944516, 446211, 447093, 291.883, 37.5027, 44.032, 47.4565, 65.4998, 0.137287, 96.7341, 0.5204, 
11,9,2,0.5,0.455646,1,2,704, 256.994, 0.134848, 255.864, 0, 0, 1000, 1001, 0.6537480354309082, 8.392333984375e-05, 9.8705291748046875e-05, 0.00010609626770019531, 1.9311904907226562e-05, 0, 0.0002155303955078125, 0.65322446823120117, 1086.7521887233179, 1086.5479542578139, 0.20423446550396077, 389490, 390212, 254.967, 32.6758, 38.503, 41.3479, 57.3418, 0.120979, 84.5243, 0.453686, 
1,8,2,100,0.400859,1,2,658, 280.25, 0.123773, 279.174, 0, 0, 1000, 1001, 0.65768289566040039, 8.4638595581054688e-05, 9.8943710327148438e-05, 0.00010728836059570312, 1.4543533325195312e-05, 0, 0.00021672248840332031, 0.65716075897216797, 271.01476630158402, 270.93673481605805, 0.078031485525938776, 423248, 423923, 278.3, 35.703, 41.9508, 45.1051, 62.6244, 0.132992, 92.3031, 0.480587, 
39,10,2,1,0.430591,1,2,666, 224.319, 0.128125, 223.304, 0, 0, 1000, 1001, 0.66589975357055664, 8.58306884765625e-05, 9.822845458984375e-05, 0.00010967254638671875, 1.4543533325195312e-05, 0, 0.00021886825561523438, 0.66537261009216309, 4322.5906354092012, 4322.2217850059733, 0.36885040322771551, 331754, 332437, 221.177, 28.3875, 32.7807, 36.1133, 50.0204, 0.106932, 73.3655, 0.40268, 
93,2,2,1e-14,0,1,2,825, 210.003, 0.15766, 208.753, 0, 0, 88, 89, 0.058716297149658203, 8.392333984375e-05, 9.7990036010742188e-05, 0.00010538101196289062, 1.5020370483398438e-05, 0, 0.00021862983703613281, 0.058195352554321289, 0.43418748365953136, 0.43347332600256527, 0.00071415765702154783, 314785, 315627, 207.646, 26.4918, 31.0408, 33.1633, 47.1246, 0.0998349, 69.2981, 0.427443, 
18,8,2,0.5,0.379511,1,2,664, 286.871, 0.127034, 285.835, 0, 0, 1000, 1001, 0.65353155136108398, 8.487701416015625e-05, 9.822845458984375e-05, 0.00010561943054199219, 1.4781951904296875e-05, 0, 0.00021433830261230469, 0.65301370620727539, 272.84686459020793, 272.76432239053526, 0.082542199672727481, 431357, 432038, 282.067, 36.4059, 42.4818, 45.81, 63.4094, 0.133172, 93.3476, 0.479355, 
8,10,2,5,0.443926,1,2,650, 209.576, 0.122297, 208.556, 0, 0, 1000, 1001, 0.6580662727355957, 8.4400177001953125e-05, 9.7990036010742188e-05, 0.00010585784912109375, 1.4543533325195312e-05, 0, 0.00021910667419433594, 0.65754437446594238, 4304.0896529601114, 4303.5892121065244, 0.50044085358697588, 315566, 316233, 207.777, 26.5056, 31.0197, 33.3174, 47.0742, 0.0942965, 69.3777, 0.388531, 
3,5,2,0.01,0.113471,1,2,895, 271.15, 0.170841, 269.775, 0, 0, 1000, 1001, 0.66034626960754395, 8.5115432739257812e-05, 9.822845458984375e-05, 0.0001068115234375, 1.4066696166992188e-05, 0, 0.0002193450927734375, 0.65982270240783691, 4.7063715254790983, 4.7029615230668167, 0.0034100024121487306, 405606, 406516, 268.695, 34.3449, 40.0524, 43.1909, 60.9833, 0.130545, 89.4867, 0.505868, 
94,5,2,0.01,0.126809,1,2,860, 307.568, 0.164559, 306.211, 0, 0, 444, 445, 0.29306292533874512, 8.4161758422851562e-05, 9.7751617431640625e-05, 0.0001068115234375, 1.4066696166992188e-05, 0, 0.00021862983703613281, 0.29254150390625, 4.6422665927578297, 4.63535637352674, 0.0069102192310569579, 456775, 457650, 301.576, 38.4271, 44.8523, 48.8453, 68.3528, 0.14122, 100.423, 0.534134, 
97,5,2,0.01,0.152404,1,2,910, 260.358, 0.171239, 258.954, 0, 0, 1000, 1001, 0.65491771697998047, 8.4400177001953125e-05, 9.822845458984375e-05, 0.00010943412780761719, 1.4066696166992188e-05, 0, 0.00021624565124511719, 0.65439534187316895, 4.5793568341221285, 4.5751149327739435, 0.0042419013483738863, 388814, 389739, 254.931, 32.678, 38.2212, 41.0152, 58.1548, 0.121547, 84.2385, 0.502068, 
94,9,2,0.005,0.500831,1,2,672, 254.989, 0.128488, 253.928, 0, 0, 143, 144, 0.095201253890991211, 8.4161758422851562e-05, 9.822845458984375e-05, 0.00010561943054199219, 1.4066696166992188e-05, 2.384185791015625e-07, 0.00021815299987792969, 0.0946807861328125, 1096.1001726116738, 1096.0183356012551, 0.081837010418497239, 383969, 384658, 252.939, 32.4843, 37.698, 40.5164, 57.2779, 0.121847, 84.4014, 0.4389, 
51,5,2,0.01,0.142131,1,2,797, 263.886, 0.149247, 262.682, 0, 0, 62, 63, 0.041108846664428711, 8.4161758422851562e-05, 9.822845458984375e-05, 0.0001049041748046875, 1.4543533325195312e-05, 2.384185791015625e-07, 0.00021457672119140625, 0.040592193603515625, 4.5800340866312883, 4.5758867164853392, 0.0041473701461595402, 401135, 401948, 261.574, 33.5637, 39.4701, 42.4198, 58.7386, 0.124299, 86.7709, 0.486941, 
88,4,2,0.005,0.060102,1,2,831, 247.084, 0.154232, 245.84, 0, 0, 145, 146, 0.095089435577392578, 8.869171142578125e-05, 9.7751617431640625e-05, 0.00010561943054199219, 1.3828277587890625e-05, 0, 0.00021529197692871094, 0.094568252563476562, 1.4279837085303613, 1.4272715309708188, 0.00071217755974198674, 375007, 375853, 244.836, 31.3764, 36.9622, 39.8463, 54.9718, 0.114089, 81.0956, 0.469973, 
63,4,2,0.005,0.0593391,1,2,919, 253.756, 0.172239, 252.421, 0, 0, 1000, 1001, 0.65179777145385742, 8.2492828369140625e-05, 9.6082687377929688e-05, 0.000102996826171875, 1.52587890625e-05, 0, 0.00020885467529296875, 0.65129208564758301, 1.4509601948637645, 1.4503485805228691, 0.00061161434082868636, 380807, 381741, 248.538, 31.8851, 37.5663, 40.3336, 55.7611, 0.114032, 82.3847, 0.49345, 
54,5,2,0.01,0.136522,1,2,841, 275.755, 0.159911, 274.47, 0, 0, 536, 537, 0.3514854907989502, 8.392333984375e-05, 9.9420547485351562e-05, 0.00010657310485839844, 1.4066696166992188e-05, 0, 0.000217437744140625, 0.35096406936645508, 4.6548049776880243, 4.6496530653796029, 0.0051519123084993405, 417005, 417862, 273.379, 34.9585, 41.2663, 44.4021, 61.4154, 0.129481, 90.708, 0.499533, 
77,7,2,0.1,0.364365,1,2,839, 293.031, 0.155272, 291.564, 0, 0, 1000, 1001, 0.6549689769744873, 8.4400177001953125e-05, 9.7990036010742188e-05, 0.00010538101196289062, 1.4066696166992188e-05, 0, 0.00021910667419433594, 0.65444803237915039, 67.622661271322073, 67.527201692092092, 0.095459579229931799, 440739, 441594, 289.579, 37.3336, 43.3179, 46.5367, 64.5853, 0.131116, 97.159, 0.515659, 
84,10,2,100,0.432961,1,2,679, 216.885, 0.130278, 215.829, 0, 0, 1000, 1001, 0.65701460838317871, 8.4161758422851562e-05, 9.7513198852539062e-05, 0.00010585784912109375, 1.4066696166992188e-05, 2.384185791015625e-07, 0.00021839141845703125, 0.6564943790435791, 4344.5358764207031, 4344.1299130381149, 0.40596338258781667, 327124, 327821, 215.032, 27.5008, 32.0878, 34.6564, 48.7672, 0.100586, 71.5169, 0.401931, 
7,10,2,0.01,0.491863,1,2,601, 217.928, 0.115757, 217.005, 0, 0, 1000, 1001, 0.65773749351501465, 8.3684921264648438e-05, 9.822845458984375e-05, 0.00010514259338378906, 1.430511474609375e-05, 0, 0.000217437744140625, 0.65721869468688965, 4431.8371739590511, 4431.4106723376526, 0.42650162139980474, 327333, 327953, 215.601, 27.5223, 32.193, 34.6602, 49.0124, 0.103781, 71.7266, 0.382396, 
2,3,2,0.0005,0.0183099,1,2,838, 203.141, 0.15734, 201.837, 0, 0, 90, 91, 0.06047821044921875, 8.4638595581054688e-05, 9.8466873168945312e-05, 0.00010657310485839844, 1.4543533325195312e-05, 0, 0.00021958351135253906, 0.059954404830932617, 0.64049848391386466, 0.63989056793656363, 0.00060791597747878877, 298977, 299831, 198.67, 25.348, 29.6162, 31.858, 45.0832, 0.0906174, 66.267, 0.406954, 
93,4,2,0.005,0.0528056,1,2,885, 271.569, 0.16491, 270.227, 0, 0, 97, 98, 0.064386129379272461, 8.4161758422851562e-05, 9.8466873168945312e-05, 0.00011014938354492188, 1.4066696166992188e-05, 0, 0.00021481513977050781, 0.063864469528198242, 1.4856478246589462, 1.4798960657639719, 0.0057517588950739013, 404728, 405629, 265.685, 34.1391, 39.8043, 42.8821, 60.4621, 0.122885, 87.7559, 0.518457, 
17,3,2,0.0005,0.0178533,1,2,776, 187.12, 0.147973, 185.936, 0, 0, 51, 52, 0.034388065338134766, 8.4638595581054688e-05, 9.8466873168945312e-05, 0.0001068115234375, 1.4781951904296875e-05, 2.384185791015625e-07, 0.00022029876708984375, 0.033862829208374023, 0.63319643904389156, 0.63257308379265131, 0.00062335525118475455, 281699, 282492, 185.02, 23.7544, 27.926, 29.9527, 41.5521, 0.0902157, 61.356, 0.388965, 
53,5,2,0.01,0.139058,1,2,920, 298.466, 0.17444, 297.102, 0, 0, 510, 511, 0.33463144302368164, 8.4638595581054688e-05, 9.9658966064453125e-05, 0.00010657310485839844, 1.4066696166992188e-05, 0, 0.00021696090698242188, 0.33410954475402832, 4.704865588304763, 4.7010056831493943, 0.0038599051554027873, 451181, 452116, 295.988, 37.8571, 44.6715, 48.1662, 66.4984, 0.136872, 98.1165, 0.541714, 
75,7,2,0.1,0.381231,1,2,732, 274.289, 0.135951, 272.997, 0, 0, 423, 424, 0.27598381042480469, 8.3446502685546875e-05, 9.7990036010742188e-05, 0.00010538101196289062, 1.4781951904296875e-05, 0, 0.00021433830261230469, 0.27546787261962891, 68.4546694869032, 68.424307713239045, 0.030361773664142881, 416787, 417536, 271.92, 34.9527, 41.0328, 44.1456, 61.0679, 0.123176, 90.1178, 0.479733, 
26,3,2,0.0005,0.0189887,1,2,794, 242.641, 0.151063, 241.418, 0, 0, 815, 816, 0.5371251106262207, 8.392333984375e-05, 9.5844268798828125e-05, 0.00010657310485839844, 1.430511474609375e-05, 0, 0.00022172927856445312, 0.53660273551940918, 0.64104063984040383, 0.63881775457478696, 0.0022228852656833976, 364908, 365718, 240.466, 30.6086, 34.9881, 38.8477, 54.8266, 0.11598, 80.6183, 0.46069, 
66,8,2,1,0.414101,1,2,823, 270.769, 0.152457, 269.45, 0, 0, 1000, 1001, 0.65432453155517578, 8.4638595581054688e-05, 9.918212890625e-05, 0.00010752677917480469, 1.430511474609375e-05, 0, 0.00021600723266601562, 0.65380287170410156, 273.05971874461812, 272.9372253667475, 0.12249337787065565, 410196, 411035, 268.417, 34.6418, 40.4324, 43.7015, 60.1281, 0.12642, 88.8959, 0.490841, 
