n,sigmaid,K,epssqr_best,abserr_best,Theta0,Theta1,it all, t all, t gamma update, t gamma solve, t theta update, t theta solve, SPGQP it, SPGQP hessmult, SPGQP t all, SPGQP t project, SPGQP t matmult, SPGQP t dot, SPGQP t update, SPGQP t stepsize, SPGQP t fs, SPGQP t other, SPGQP fx, SPGQP fx_linear, SPGQP fx_quadratic, SPGQP_sum it, SPGQP_sum hessmult, SPGQP_sum t all, SPGQP_sum t project, SPGQP_sum t matmult, SPGQP_sum t dot, SPGQP_sum t update, SPGQP_sum t stepsize, SPGQP_sum t fs, SPGQP_sum t other, 
12,6,2,100,0.448564,1,2,730, 231.11, 0.137153, 229.931, 0, 0, 334, 335, 0.22042393684387207, 8.296966552734375e-05, 9.7990036010742188e-05, 0.00010585784912109375, 1.4781951904296875e-05, 0, 0.00021886825561523438, 0.21990346908569336, 211.00358286643237, 210.97329761700001, 0.030285249432321193, 347716, 348462, 229.018, 29.2526, 34.1644, 36.7351, 51.9438, 0.104815, 76.3931, 0.424416, 
30,3,2,0.01,0.11973,1,2,863, 292.902, 0.164195, 291.272, 0, 0, 55, 56, 0.03735804557800293, 8.4161758422851562e-05, 9.8943710327148438e-05, 0.00010585784912109375, 1.430511474609375e-05, 0, 0.00022029876708984375, 0.036834478378295898, 3.5931392995977993, 3.5908196935362149, 0.0023196060618065127, 437828, 438707, 289.867, 36.8258, 43.2123, 46.546, 65.8141, 0.136038, 96.789, 0.543656, 
80,4,2,0.05,0.261611,1,2,777, 315.48, 0.148165, 314.224, 0, 0, 1000, 1001, 0.66256022453308105, 8.487701416015625e-05, 9.8705291748046875e-05, 0.00010800361633300781, 1.430511474609375e-05, 2.384185791015625e-07, 0.00022053718566894531, 0.6620335578918457, 12.939000615379372, 12.931423066964125, 0.0075775484153473155, 469825, 470618, 311.581, 39.608, 46.3151, 50.6949, 70.5728, 0.151933, 103.71, 0.527966, 
43,6,2,0.1,0.397761,1,2,725, 271.149, 0.136132, 269.876, 0, 0, 1000, 1001, 0.65709996223449707, 8.392333984375e-05, 9.5844268798828125e-05, 0.00010609626770019531, 1.4066696166992188e-05, 0, 0.00021886825561523438, 0.65658116340637207, 200.94238473962406, 200.86161039288817, 0.080774346735946259, 407832, 408574, 268.133, 33.9304, 39.2, 43.1133, 61.5393, 0.125973, 89.755, 0.468996, 
81,8,2,1,0.450114,1,2,596, 190.603, 0.115026, 189.698, 0, 0, 1000, 1001, 0.65603017807006836, 8.3684921264648438e-05, 9.8943710327148438e-05, 0.00010514259338378906, 1.430511474609375e-05, 0, 0.00021910667419433594, 0.65550899505615234, 3322.5266029821323, 3321.9806540452169, 0.54594893691571322, 287710, 288325, 188.988, 24.1356, 28.4053, 30.3376, 42.4039, 0.0882025, 63.2637, 0.353514, 
70,7,2,100,0.440661,1,2,720, 253.353, 0.137697, 252.288, 0, 0, 1000, 1001, 0.65480232238769531, 8.4638595581054688e-05, 9.441375732421875e-05, 0.00010466575622558594, 1.3828277587890625e-05, 0, 0.00021767616271972656, 0.65428709983825684, 816.9200828802675, 816.64384097523589, 0.27624190503176999, 380596, 381333, 249.586, 32.0403, 36.2335, 40.207, 56.9991, 0.117703, 83.5528, 0.435435, 
2,2,2,0.001,0.0436574,1,2,888, 258.342, 0.168556, 257.01, 0, 0, 1000, 1001, 0.65654683113098145, 8.3684921264648438e-05, 9.8943710327148438e-05, 0.00010561943054199219, 1.430511474609375e-05, 0, 0.00021815299987792969, 0.65602612495422363, 1.1736256813780606, 1.1707058651410296, 0.0029198162370757731, 385723, 386626, 253.979, 32.4025, 38.1246, 40.844, 56.9407, 0.119484, 85.0511, 0.496397, 
18,5,2,0.1,0.387912,1,2,788, 240.526, 0.150234, 239.198, 0, 0, 10, 11, 0.0074212551116943359, 8.392333984375e-05, 9.822845458984375e-05, 0.00010776519775390625, 1.5497207641601562e-05, 0, 0.00023388862609863281, 0.0068819522857666016, 52.44344063045898, 52.418495977401619, 0.024944653057352294, 359073, 359877, 238.043, 30.3293, 35.4625, 38.039, 53.9962, 0.113242, 79.6506, 0.452016, 
61,3,2,0.01,0.128284,1,2,872, 307.435, 0.163233, 306.129, 0, 0, 1000, 1001, 0.65848541259765625, 8.3684921264648438e-05, 9.6559524536132812e-05, 0.00010633468627929688, 1.430511474609375e-05, 0, 0.00022029876708984375, 0.65796422958374023, 3.6785065738510987, 3.6692782930499006, 0.0092282808011533678, 462675, 463563, 305.019, 38.7611, 44.2788, 49.1363, 69.7338, 0.143719, 102.404, 0.561431, 
50,5,2,0.05,0.346934,1,2,805, 295.223, 0.15392, 293.961, 0, 0, 1000, 1001, 0.65941691398620605, 8.5592269897460938e-05, 9.822845458984375e-05, 0.00010561943054199219, 1.4066696166992188e-05, 2.384185791015625e-07, 0.00022006034851074219, 0.65889310836791992, 51.393405281455365, 51.365498288240701, 0.027906993214734277, 443750, 444571, 292.927, 38.2169, 43.5886, 46.7635, 66.2467, 0.133014, 97.4649, 0.51371, 
70,3,2,0.01,0.109976,1,2,858, 271.703, 0.164009, 270.372, 0, 0, 442, 443, 0.29187726974487305, 8.3684921264648438e-05, 9.7990036010742188e-05, 0.00010609626770019531, 1.4066696166992188e-05, 0, 0.00021719932556152344, 0.29135823249816895, 3.5396861173634382, 3.5371242169704695, 0.0025619003929577234, 405948, 406821, 268.172, 34.1504, 40.0655, 42.9586, 61.0345, 0.130297, 89.3341, 0.498918, 
97,8,2,0.5,0.462812,1,2,662, 214.683, 0.127714, 213.589, 0, 0, 1000, 1001, 0.66061639785766602, 8.3446502685546875e-05, 9.5844268798828125e-05, 0.00010228157043457031, 1.4066696166992188e-05, 0, 0.00021409988403320312, 0.66010665893554688, 3252.0443420631818, 3251.745583195011, 0.29875886817136926, 318569, 319249, 210.815, 26.8581, 31.4712, 33.8104, 47.9054, 0.0983231, 70.277, 0.394913, 
33,3,2,0.01,0.122262,1,2,877, 294.147, 0.165582, 292.384, 0, 0, 336, 337, 0.2216184139251709, 8.3684921264648438e-05, 9.7036361694335938e-05, 0.00010609626770019531, 1.4066696166992188e-05, 2.384185791015625e-07, 0.00021815299987792969, 0.2210991382598877, 3.5763921396699718, 3.5673350167299693, 0.0090571229401028401, 433296, 434188, 285.478, 36.4313, 42.6019, 45.8427, 64.7646, 0.136723, 95.1787, 0.522205, 
16,9,2,1,0.464885,1,2,521, 194.64, 0.100667, 193.779, 0, 0, 1000, 1001, 0.65878725051879883, 8.487701416015625e-05, 9.8466873168945312e-05, 0.00010561943054199219, 1.4066696166992188e-05, 0, 0.00021886825561523438, 0.65826535224914551, 13048.631711112848, 13047.692223533664, 0.93948757918264669, 292635, 293175, 193.093, 24.8563, 28.7483, 30.9395, 43.7131, 0.0916958, 64.4001, 0.34389, 
50,8,2,0.01,0.492034,1,2,631, 217.785, 0.120663, 216.545, 0, 0, 1000, 1001, 0.65951728820800781, 8.4638595581054688e-05, 9.822845458984375e-05, 0.00010585784912109375, 1.430511474609375e-05, 0, 0.00021815299987792969, 0.6589961051940918, 3258.1288534402711, 3257.6450370030375, 0.48381643723381873, 326029, 326677, 215.163, 27.5308, 32.055, 34.6174, 48.8448, 0.0997221, 71.6261, 0.388668, 
62,8,2,1,0.454697,1,2,573, 215.056, 0.109072, 214.164, 0, 0, 1000, 1001, 0.65519404411315918, 8.4161758422851562e-05, 9.7513198852539062e-05, 0.00010657310485839844, 1.4066696166992188e-05, 0, 0.00021839141845703125, 0.65467333793640137, 3294.0803940201163, 3293.7752714057697, 0.30512261434599502, 325213, 325804, 213.453, 27.3737, 31.9808, 34.3781, 47.6645, 0.10284, 71.5779, 0.374696, 
57,4,2,0.05,0.256705,1,2,863, 264.261, 0.162519, 262.589, 0, 0, 456, 457, 0.29903578758239746, 8.869171142578125e-05, 9.441375732421875e-05, 0.00010633468627929688, 1.430511474609375e-05, 0, 0.00021767616271972656, 0.29851436614990234, 13.480847928835054, 13.475804128762247, 0.0050438000727960983, 397705, 398583, 260.73, 33.2881, 37.9512, 42.191, 59.4493, 0.119509, 87.2386, 0.492398, 
2,8,2,100,0.441478,1,2,580, 215.201, 0.11093, 214.178, 0, 0, 1000, 1001, 0.65836000442504883, 8.4161758422851562e-05, 9.5844268798828125e-05, 0.00010657310485839844, 1.430511474609375e-05, 0, 0.00021910667419433594, 0.65784001350402832, 3304.1036391364146, 3303.7150186640783, 0.38862047233650487, 322722, 323320, 212.424, 27.1436, 30.9255, 34.2985, 48.4861, 0.102936, 71.0893, 0.37817, 
54,2,2,0.001,0.043671,1,2,871, 252.047, 0.162272, 250.661, 0, 0, 320, 321, 0.21229100227355957, 8.4161758422851562e-05, 9.7990036010742188e-05, 0.00010633468627929688, 1.4066696166992188e-05, 0, 0.00022363662719726562, 0.21176481246948242, 1.183224997573447, 1.1812579618318444, 0.0019670357416694431, 377317, 378203, 249.548, 31.8446, 37.1337, 40.0316, 56.6088, 0.111312, 83.3458, 0.472763, 
61,8,2,100,0.485016,1,2,676, 218.719, 0.127492, 217.71, 0, 0, 1000, 1001, 0.65905141830444336, 8.392333984375e-05, 9.822845458984375e-05, 0.00010561943054199219, 1.5020370483398438e-05, 0, 0.00021958351135253906, 0.65852904319763184, 3269.4393748549464, 3269.0875087494796, 0.35186610546745484, 324119, 324812, 213.795, 27.2241, 31.8498, 34.3559, 48.6049, 0.104218, 71.2588, 0.39739, 
93,2,2,0.001,0.0428363,1,2,891, 260.444, 0.169796, 259.029, 0, 0, 603, 604, 0.39586758613586426, 8.392333984375e-05, 9.4652175903320312e-05, 0.00010609626770019531, 1.4781951904296875e-05, 2.384185791015625e-07, 0.00021886825561523438, 0.39534902572631836, 1.1960550009860713, 1.1921849673902825, 0.0038700335960663891, 392884, 393791, 257.852, 32.8611, 37.4987, 41.5875, 58.9072, 0.118518, 86.3883, 0.490957, 
20,4,2,0.05,0.221346,1,2,877, 303.356, 0.165353, 301.87, 0, 0, 1000, 1001, 0.65320181846618652, 8.3446502685546875e-05, 9.4652175903320312e-05, 0.00010514259338378906, 1.4066696166992188e-05, 0, 0.00021910667419433594, 0.65268540382385254, 12.81064853227274, 12.798189242809551, 0.012459289463057532, 459946, 460839, 300.559, 38.3884, 43.7739, 48.4917, 68.4662, 0.138004, 100.749, 0.552468, 
3,8,2,0.005,0.491742,1,2,607, 229.26, 0.115586, 228.298, 0, 0, 1000, 1001, 0.6569817066192627, 8.1539154052734375e-05, 9.5129013061523438e-05, 0.00010323524475097656, 1.430511474609375e-05, 2.384185791015625e-07, 0.00021505355834960938, 0.65647220611572266, 3271.6369295448631, 3271.103644559339, 0.53328498552368964, 346341, 346966, 227.46, 29.1457, 34.0654, 36.6771, 51.8647, 0.109765, 75.2075, 0.3902, 
20,5,2,0.1,0.277807,1,2,806, 296.159, 0.153524, 294.748, 0, 0, 1000, 1001, 0.66001510620117188, 8.5592269897460938e-05, 9.7990036010742188e-05, 0.00010514259338378906, 1.430511474609375e-05, 0, 0.00021791458129882812, 0.65949416160583496, 52.052066003225676, 52.034350323178977, 0.017715680046660895, 443683, 444505, 293.265, 37.9995, 43.5652, 47.0249, 66.4103, 0.139454, 97.6155, 0.510325, 
76,6,2,0.1,0.404955,1,2,729, 270.134, 0.139587, 268.893, 0, 0, 1000, 1001, 0.65669846534729004, 8.2254409790039062e-05, 9.34600830078125e-05, 0.00010275840759277344, 1.4066696166992188e-05, 0, 0.00021266937255859375, 0.65619325637817383, 208.02136070321151, 207.94198589936434, 0.079374803847203024, 406178, 406924, 267.03, 34.0488, 38.8236, 43.2554, 60.9103, 0.127491, 89.3818, 0.482193, 
12,3,2,0.01,0.106269,1,2,927, 259.148, 0.174081, 257.692, 0, 0, 154, 155, 0.10198307037353516, 8.3684921264648438e-05, 9.5367431640625e-05, 0.00010633468627929688, 1.430511474609375e-05, 2.384185791015625e-07, 0.00022053718566894531, 0.10146260261535645, 3.5448952426184439, 3.5439108058119437, 0.0009844368066552504, 390069, 391011, 256.48, 32.6484, 37.3989, 41.3019, 58.4702, 0.124072, 86.0313, 0.505535, 
61,10,2,100,0.473766,1,2,412, 157.255, 0.0810463, 156.568, 0, 0, 1000, 1001, 0.65533661842346191, 8.296966552734375e-05, 9.441375732421875e-05, 0.00010633468627929688, 1.4543533325195312e-05, 0, 0.00021791458129882812, 0.65482044219970703, 51510.199104855703, 51508.940390510419, 1.2587143452898613, 235770, 236202, 154.703, 19.7057, 22.4072, 25.0804, 35.323, 0.0730968, 51.8411, 0.272829, 
40,4,2,0.05,0.229283,1,2,861, 294.184, 0.162397, 292.159, 0, 0, 613, 614, 0.40440559387207031, 8.487701416015625e-05, 9.7513198852539062e-05, 0.00010514259338378906, 1.5020370483398438e-05, 0, 0.00021767616271972656, 0.4038853645324707, 12.971460757890242, 12.958525300535289, 0.012935457355206988, 436731, 437609, 288.047, 36.7513, 42.9547, 46.3047, 65.3527, 0.136263, 96.0284, 0.518799, 
65,9,2,1,0.467852,1,2,517, 177.664, 0.100307, 176.863, 0, 0, 1000, 1001, 0.66149282455444336, 8.487701416015625e-05, 9.7990036010742188e-05, 0.00010561943054199219, 1.4066696166992188e-05, 0, 0.00021982192993164062, 0.66097044944763184, 13099.888705100311, 13098.855661052576, 1.0330440477337546, 263243, 263779, 174.426, 22.2812, 25.954, 27.9524, 39.5889, 0.0804396, 58.2463, 0.322564, 
14,8,2,100,0.479673,1,2,653, 231.289, 0.123933, 230.224, 0, 0, 1000, 1001, 0.65359687805175781, 8.4400177001953125e-05, 9.5129013061523438e-05, 0.00010585784912109375, 1.3828277587890625e-05, 0, 0.00021862983703613281, 0.65307903289794922, 3254.2965480829453, 3253.9650477809887, 0.33150030195697622, 350022, 350692, 229.212, 29.2779, 33.3022, 36.954, 52.1401, 0.110966, 77.0132, 0.413202, 
56,2,2,0.001,0.0478769,1,2,907, 258.37, 0.171113, 256.939, 0, 0, 964, 965, 0.63191485404968262, 8.3208084106445312e-05, 9.7036361694335938e-05, 0.00010466575622558594, 1.4066696166992188e-05, 0, 0.00021839141845703125, 0.63139748573303223, 1.192186800206247, 1.1884611282672906, 0.0037256719390784485, 386594, 387517, 253.937, 32.4478, 37.9087, 40.5495, 57.5777, 0.118738, 84.8364, 0.498498, 
3,9,2,0.5,0.462929,1,2,509, 182.619, 0.0970359, 181.833, 0, 0, 722, 723, 0.4751131534576416, 8.3684921264648438e-05, 9.7751617431640625e-05, 0.00010609626770019531, 1.4543533325195312e-05, 0, 0.00021767616271972656, 0.4745934009552002, 12910.813843343301, 12910.063405217217, 0.75043812608364213, 275073, 275601, 181.213, 23.1262, 26.9935, 29.0893, 41.1201, 0.0851068, 60.4813, 0.317228, 
19,6,2,0.1,0.428833,1,2,750, 285.651, 0.143952, 284.455, 0, 0, 1000, 1001, 0.66373705863952637, 8.487701416015625e-05, 9.7751617431640625e-05, 0.00010514259338378906, 1.4066696166992188e-05, 0, 0.00021600723266601562, 0.66321921348571777, 200.99581688492009, 200.90024879809141, 0.095568086828720616, 417294, 418061, 277.546, 35.6418, 41.1522, 44.6516, 62.7277, 0.129137, 92.7543, 0.489503, 
34,2,2,0.001,0.0488553,1,2,814, 262.026, 0.15232, 260.404, 0, 0, 43, 44, 0.029051065444946289, 8.392333984375e-05, 9.7513198852539062e-05, 0.00010585784912109375, 1.430511474609375e-05, 0, 0.00022053718566894531, 0.028528928756713867, 1.1817994617130727, 1.1805240065720555, 0.0012754551413390516, 392153, 392984, 258.585, 33.1814, 38.5956, 41.4093, 58.5681, 0.119731, 86.2309, 0.479951, 
70,9,2,100,0.426282,1,2,461, 181.88, 0.0902781, 181.091, 0, 0, 1000, 1001, 0.66108059883117676, 8.1777572631835938e-05, 9.632110595703125e-05, 0.00010514259338378906, 1.4543533325195312e-05, 0, 0.00021910667419433594, 0.66056370735168457, 13240.690200011883, 13239.954044633523, 0.73615537836056766, 269941, 270421, 178.548, 22.7891, 26.6549, 28.7284, 40.6765, 0.0827708, 59.2979, 0.318774, 
95,8,2,0.1,0.479443,1,2,527, 222.9, 0.0999711, 221.929, 0, 0, 1000, 1001, 0.65897274017333984, 8.4161758422851562e-05, 9.8466873168945312e-05, 0.00010895729064941406, 1.4066696166992188e-05, 0, 0.00021815299987792969, 0.65844893455505371, 3264.0312341971521, 3263.4618785228449, 0.56935567430746592, 335335, 335881, 221.13, 28.5424, 32.8978, 35.4433, 50.1522, 0.103817, 73.6161, 0.374023, 
79,3,2,0.01,0.0983149,1,2,872, 266.344, 0.164471, 264.97, 0, 0, 506, 507, 0.33327746391296387, 8.392333984375e-05, 9.72747802734375e-05, 0.00010538101196289062, 1.430511474609375e-05, 0, 0.00021767616271972656, 0.33275890350341797, 3.564428233501161, 3.5632636595430185, 0.0011645739578647648, 400662, 401550, 263.881, 33.7995, 39.3486, 42.1294, 59.8789, 0.120036, 88.1065, 0.498464, 
40,8,2,10,0.463264,1,2,576, 236.004, 0.110748, 234.897, 0, 0, 1000, 1001, 0.6588742733001709, 8.2731246948242188e-05, 9.5844268798828125e-05, 0.00010395050048828125, 1.430511474609375e-05, 0, 0.00021314620971679688, 0.65836429595947266, 3268.8228724381224, 3268.3609284970967, 0.46194394102558395, 353182, 353776, 233.052, 30.2878, 34.7987, 37.5096, 53.2079, 0.110553, 76.7414, 0.396164, 
99,2,2,0.001,0.0444205,1,2,896, 247.214, 0.167188, 245.643, 0, 0, 228, 229, 0.15071868896484375, 8.392333984375e-05, 9.7513198852539062e-05, 0.00010633468627929688, 1.430511474609375e-05, 0, 0.00022244453430175781, 0.15019416809082031, 1.1436939036895228, 1.1427916725279175, 0.00090223116159411014, 370525, 371437, 244.349, 31.2763, 36.4337, 39.1603, 55.3935, 0.115117, 81.4887, 0.481192, 
74,10,2,5,0.45466,1,2,414, 156.447, 0.0794995, 155.791, 0, 0, 1000, 1001, 0.65813541412353516, 8.5353851318359375e-05, 9.5605850219726562e-05, 0.00010514259338378906, 1.4543533325195312e-05, 0, 0.00021839141845703125, 0.65761637687683105, 51805.995376882471, 51803.244291724259, 2.7510851582156883, 235835, 236269, 155.279, 19.9947, 22.5543, 25.0117, 35.4733, 0.0755174, 51.8949, 0.274919, 
3,3,2,0.01,0.112605,1,2,901, 249.104, 0.17028, 247.746, 0, 0, 58, 59, 0.038864612579345703, 8.4400177001953125e-05, 9.7513198852539062e-05, 0.00010466575622558594, 1.4543533325195312e-05, 2.384185791015625e-07, 0.00022268295288085938, 0.038340568542480469, 3.5375662388718228, 3.536757163816616, 0.00080907505522853293, 372583, 373499, 245.46, 31.3665, 36.7064, 39.1652, 55.7657, 0.1172, 81.854, 0.484605, 
90,6,2,0.5,0.398275,1,2,698, 282.866, 0.132521, 281.739, 0, 0, 197, 198, 0.13028573989868164, 8.296966552734375e-05, 9.5129013061523438e-05, 0.00010204315185546875, 1.430511474609375e-05, 2.384185791015625e-07, 0.00021290779113769531, 0.12977814674377441, 203.16462873671423, 203.12432377586413, 0.040304960850063298, 426355, 427070, 280.844, 35.9862, 41.8496, 44.9906, 63.8198, 0.132082, 93.5772, 0.488817, 
75,9,2,1,0.442029,1,2,583, 179.044, 0.112503, 178.117, 0, 0, 689, 690, 0.45699191093444824, 8.4400177001953125e-05, 9.8466873168945312e-05, 0.00010728836059570312, 1.4066696166992188e-05, 0, 0.00022006034851074219, 0.45646762847900391, 13076.809622594865, 13076.140406944613, 0.66921565025219354, 267203, 267804, 177.325, 22.512, 26.3953, 28.7304, 40.3571, 0.0869765, 58.9042, 0.33919, 
3,4,2,0.05,0.239737,1,2,869, 300.217, 0.164536, 298.896, 0, 0, 1000, 1001, 0.6620781421661377, 8.7022781372070312e-05, 9.7990036010742188e-05, 0.00010657310485839844, 1.4066696166992188e-05, 0, 0.00021815299987792969, 0.66155433654785156, 13.446468781186121, 13.416560321663518, 0.029908459522620688, 448610, 449494, 297.381, 38.6804, 44.2244, 47.7024, 67.3078, 0.142654, 98.7781, 0.545309, 
7,9,2,1,0.439804,1,2,520, 171.925, 0.100254, 171.141, 0, 0, 1000, 1001, 0.65547585487365723, 8.3208084106445312e-05, 9.8705291748046875e-05, 0.00010633468627929688, 1.430511474609375e-05, 0, 0.00021910667419433594, 0.65495419502258301, 13176.090808913112, 13174.857571686709, 1.2332372264028764, 259930, 260469, 170.536, 21.6367, 24.7774, 27.5613, 38.9932, 0.0805652, 57.1705, 0.316141, 
1,6,2,0.5,0.368773,1,2,763, 274.538, 0.144005, 273.36, 0, 0, 1000, 1001, 0.65544676780700684, 8.4161758422851562e-05, 9.7751617431640625e-05, 0.00010561943054199219, 1.430511474609375e-05, 0, 0.00021648406982421875, 0.65492844581604004, 202.47956547566446, 202.34160947935055, 0.13795599631389144, 414259, 415038, 271.907, 34.8831, 40.8343, 43.9065, 60.7144, 0.128972, 90.9446, 0.495098, 
60,5,2,0.5,0.356373,1,2,851, 302.886, 0.162054, 301.596, 0, 0, 1000, 1001, 0.65722346305847168, 8.3208084106445312e-05, 9.632110595703125e-05, 0.00010609626770019531, 1.430511474609375e-05, 2.384185791015625e-07, 0.0002193450927734375, 0.65670394897460938, 51.975198211702725, 51.933230913281562, 0.041967298421115018, 449382, 450248, 295.476, 37.5753, 43.0463, 47.7213, 67.7112, 0.136931, 98.7512, 0.534182, 
91,9,2,1e-05,0.507213,1,2,625, 179.982, 0.119856, 178.981, 0, 0, 1000, 1001, 0.65849065780639648, 8.5592269897460938e-05, 9.9897384643554688e-05, 0.00010776519775390625, 1.4543533325195312e-05, 0, 0.00021314620971679688, 0.65796971321105957, 13145.832349199804, 13144.70589238538, 1.1264568144247076, 270574, 271217, 178.204, 23.0047, 25.8767, 28.8447, 40.5234, 0.0811412, 59.5201, 0.353342, 
10,7,2,0.5,0.438638,1,2,598, 266.079, 0.113149, 265.11, 0, 0, 1000, 1001, 0.65797877311706543, 8.4400177001953125e-05, 9.5129013061523438e-05, 0.00010156631469726562, 1.5020370483398438e-05, 2.384185791015625e-07, 0.00021409988403320312, 0.65746831893920898, 816.26696127760101, 816.01733232331901, 0.24962895428205806, 400436, 401052, 263.407, 33.608, 39.358, 42.1616, 59.8595, 0.125733, 87.8619, 0.432543, 
71,6,2,0.1,0.419023,1,2,798, 233.909, 0.152098, 232.707, 0, 0, 10, 11, 0.0074822902679443359, 8.5592269897460938e-05, 9.9658966064453125e-05, 0.00010800361633300781, 1.52587890625e-05, 0, 0.00022077560424804688, 0.0069530010223388672, 208.04400280417218, 207.96517518459842, 0.078827619573768715, 350647, 351462, 231.794, 29.6967, 34.5265, 37.1593, 52.594, 0.106464, 77.2679, 0.44301, 
47,9,2,0.0001,0.508494,1,2,644, 174.531, 0.122932, 173.496, 0, 0, 1000, 1001, 0.65952682495117188, 8.3208084106445312e-05, 9.7990036010742188e-05, 0.00010633468627929688, 1.430511474609375e-05, 0, 0.00021886825561523438, 0.65900611877441406, 13290.13023293611, 13289.272205580563, 0.85802735554494491, 260596, 261257, 172.269, 22.0068, 25.6554, 27.6561, 39.1255, 0.0808685, 57.396, 0.348055, 
42,7,2,5,0.426751,1,2,668, 253.091, 0.125654, 251.833, 0, 0, 1000, 1001, 0.65627026557922363, 8.3684921264648438e-05, 9.5605850219726562e-05, 0.00010609626770019531, 1.4543533325195312e-05, 0, 0.00022053718566894531, 0.65574979782104492, 825.76725741110022, 825.6522751259231, 0.1149822851770896, 381837, 382523, 250.362, 31.8768, 36.4126, 40.4833, 57.0312, 0.116288, 84.0029, 0.438471, 
60,1,2,0.0005,0.0154139,1,2,746, 204.712, 0.139984, 203.588, 0, 0, 55, 56, 0.036926031112670898, 8.4638595581054688e-05, 0.00010156631469726562, 0.00010704994201660156, 1.5020370483398438e-05, 0, 0.00021910667419433594, 0.036398649215698242, 0.56847480943112605, 0.56777558324960486, 0.00069922618146559066, 305026, 305789, 201.639, 25.776, 30.0331, 32.4572, 45.6595, 0.0928273, 67.2239, 0.396472, 
68,10,2,100,0.45772,1,2,493, 143.57, 0.0939856, 142.794, 0, 0, 1000, 1001, 0.6569981575012207, 8.3684921264648438e-05, 9.7990036010742188e-05, 0.00010561943054199219, 1.430511474609375e-05, 0, 0.00021481513977050781, 0.65648174285888672, 52598.907241834022, 52597.181742722169, 1.7254991118665508, 216273, 216786, 142.208, 18.1442, 21.326, 22.9445, 31.8061, 0.067066, 47.6401, 0.279769, 
73,10,2,5,0.456363,1,2,426, 147.935, 0.0834479, 147.235, 0, 0, 1000, 1001, 0.65935659408569336, 8.20159912109375e-05, 9.2983245849609375e-05, 0.00010347366333007812, 1.52587890625e-05, 2.384185791015625e-07, 0.00021433830261230469, 0.65884828567504883, 52066.370721758372, 52064.022686178156, 2.3480355802151589, 222457, 222903, 146.691, 18.7888, 21.3216, 23.7936, 33.4732, 0.0689416, 48.9781, 0.266353, 
53,1,2,0.0005,0.0155621,1,2,874, 214.099, 0.16679, 212.725, 0, 0, 24, 25, 0.016613483428955078, 9.5129013061523438e-05, 9.5367431640625e-05, 0.00010585784912109375, 1.4066696166992188e-05, 0, 0.00021839141845703125, 0.016084671020507812, 0.56780094590961094, 0.56699689891707505, 0.00080404699226961358, 322784, 323674, 211.613, 26.8889, 30.8241, 34.1367, 48.3062, 0.0976765, 70.9194, 0.439754, 
64,10,2,1e-14,0.5039,1,2,428, 147.911, 0.0822196, 147.205, 0, 0, 1000, 1001, 0.65431356430053711, 8.4161758422851562e-05, 9.7990036010742188e-05, 0.00010752677917480469, 1.4781951904296875e-05, 0, 0.00021696090698242188, 0.65379214286804199, 51334.995088552227, 51333.420242074499, 1.5748464777278279, 223502, 223950, 146.249, 18.7787, 22.063, 23.7639, 32.7919, 0.0695925, 48.5118, 0.27054, 
8,4,2,0.05,0.221002,1,2,904, 315.101, 0.171366, 313.586, 0, 0, 1000, 1001, 0.65984106063842773, 8.487701416015625e-05, 9.8705291748046875e-05, 0.00010633468627929688, 1.430511474609375e-05, 0, 0.0002193450927734375, 0.6593174934387207, 13.120576921363579, 13.100230829818519, 0.020346091545113611, 470388, 471307, 311.044, 39.6383, 46.4131, 49.7998, 70.7841, 0.14539, 103.694, 0.569569, 
39,9,2,100,0.43752,1,2,530, 188.188, 0.101289, 186.893, 0, 0, 1000, 1001, 0.65825080871582031, 8.296966552734375e-05, 9.441375732421875e-05, 0.00010228157043457031, 1.4781951904296875e-05, 0, 0.00021195411682128906, 0.65774440765380859, 13139.60893388839, 13139.031574868684, 0.5773590197071039, 281665, 282214, 185.713, 23.9071, 27.6757, 29.7591, 42.0795, 0.0884993, 61.8721, 0.330537, 
2,5,2,0.1,0.376759,1,2,847, 246.801, 0.160883, 245.523, 0, 0, 420, 421, 0.27463245391845703, 8.4161758422851562e-05, 9.822845458984375e-05, 0.00010466575622558594, 1.4543533325195312e-05, 0, 0.00021576881408691406, 0.27411508560180664, 52.851551843731364, 52.828693303376554, 0.022858540354802861, 370839, 371702, 242.28, 31.217, 36.6105, 39.1636, 54.3222, 0.113935, 80.3851, 0.4677, 
57,7,2,0.5,0.457137,1,2,734, 263.511, 0.137929, 262.357, 0, 0, 1000, 1001, 0.66109037399291992, 8.4161758422851562e-05, 9.7751617431640625e-05, 0.00010657310485839844, 1.5020370483398438e-05, 2.384185791015625e-07, 0.0002193450927734375, 0.66056728363037109, 792.22273859106861, 791.97622404682465, 0.24651454424387698, 393204, 393955, 259.639, 33.2424, 38.6701, 41.5621, 58.9035, 0.122179, 86.6749, 0.463446, 
78,4,2,0.05,0.255675,1,2,882, 293.232, 0.166514, 291.881, 0, 0, 1000, 1001, 0.65735459327697754, 8.0823898315429688e-05, 9.632110595703125e-05, 0.00010275840759277344, 1.430511474609375e-05, 2.384185791015625e-07, 0.00021219253540039062, 0.65684795379638672, 13.380590311616753, 13.340408933041079, 0.040181378575570068, 438980, 439878, 288.754, 36.8732, 43.1048, 46.2243, 65.5782, 0.131981, 96.3093, 0.531958, 
