?spgqp_err,K,epssqr,abserr,Theta0,Theta1,it all, t all, t gamma update, t gamma solve, t theta update, t theta solve, SPGQP it, SPGQP hessmult, SPGQP t all, SPGQP t project, SPGQP t matmult, SPGQP t dot, SPGQP t update, SPGQP t stepsize, SPGQP t fs, SPGQP t other, SPGQP fx, SPGQP fx_linear, SPGQP fx_quadratic, SPGQP_sum it, SPGQP_sum hessmult, SPGQP_sum t all, SPGQP_sum t project, SPGQP_sum t matmult, SPGQP_sum t dot, SPGQP_sum t update, SPGQP_sum t stepsize, SPGQP_sum t fs, SPGQP_sum t other, 
1e-6,2,5000,3.92934e+06,1,2,32, 65.0537, 10.3356, 45.7146, 0, 0, 2330, 2331, 8.0528771877288818, 0.0002651214599609375, 0.0007610321044921875, 0.00019097328186035156, 0.00023889541625976562, 0, 0.00077009201049804688, 8.0506510734558105, 998.94052731035583, 998.55260944364829, 0.38791786670791856, 10915, 10947, 38.2019, 3.22703, 8.99239, 2.29327, 14.9624, 0.00249243, 8.65657, 0.0678334, 
1e-6,2,6000,3.91331e+06,1,2,33, 77.8213, 10.5604, 58.0184, 0, 0, 3365, 3366, 11.862439870834351, 0.00033307075500488281, 0.00083994865417480469, 0.00021100044250488281, 0.00025105476379394531, 0, 0.00074291229248046875, 11.860061883926392, 999.00920622996034, 998.64300111180364, 0.36620511815606671, 14280, 14313, 50.0644, 4.23825, 11.7263, 2.99643, 19.6818, 0.00332499, 11.3461, 0.0721264, 
1e-6,2,7000,3.90249e+06,1,2,34, 91.9874, 10.7914, 71.6116, 0, 0, 3854, 3855, 13.350764989852905, 0.00026011466979980469, 0.00077605247497558594, 0.00020384788513183594, 0.00023794174194335938, 9.5367431640625e-07, 0.00072193145751953125, 13.348564147949219, 999.06429081720955, 998.71520575022555, 0.34908506698376607, 18134, 18168, 63.4151, 5.35936, 14.8168, 3.78277, 25.0445, 0.00420427, 14.3306, 0.0769384, 
1e-6,2,8000,3.89515e+06,1,2,35, 104.704, 11.0363, 83.882, 0, 0, 3441, 3442, 12.096479892730713, 0.00026106834411621094, 0.0007610321044921875, 0.00020694732666015625, 0.00023818016052246094, 0, 0.00072383880615234375, 12.09428882598877, 999.10993679222065, 998.7747647999538, 0.33517199226629429, 21575, 21610, 75.5116, 6.39659, 17.6028, 4.49728, 29.8661, 0.00499964, 17.0626, 0.081207, 
1e-6,2,9000,3.89074e+06,1,2,36, 118.01, 11.3064, 96.6499, 0, 0, 3619, 3620, 12.534776926040649, 0.00026106834411621094, 0.00075697898864746094, 0.00019097328186035156, 0.00023818016052246094, 0, 0.00072193145751953125, 12.532607793807983, 999.14865972574091, 998.82531623852083, 0.32334348721971296, 25194, 25230, 88.0464, 7.44348, 20.494, 5.23652, 34.8985, 0.00577688, 19.8824, 0.0857043, 
1e-6,2,10000,3.88773e+06,1,2,37, 131.37, 11.6081, 109.417, 0, 0, 3479, 3480, 12.147118091583252, 0.00026297569274902344, 0.0019409656524658203, 0.00018382072448730469, 0.0002498626708984375, 0, 0.0031361579895019531, 12.141344308853149, 999.18213694563667, 998.86892122450104, 0.31321572113503049, 28673, 28710, 100.194, 8.46503, 23.3067, 5.95702, 39.7569, 0.00658894, 22.6111, 0.090116, 
1e-6,2,20000,3.90268e+06,1,2,38, 166.203, 11.8262, 143.753, 0, 0, 9769, 9770, 34.108022928237915, 0.00027108192443847656, 0.00077390670776367188, 0.00019502639770507812, 0.00023818016052246094, 0, 0.00072693824768066406, 34.105817794799805, 999.37781517479959, 999.12308970995923, 0.25472546483987679, 38442, 38480, 134.302, 11.3269, 31.1731, 7.95926, 53.4196, 0.00877404, 30.3144, 0.0996161, 
1e-6,2,30000,3.93546e+06,1,2,39, 200.377, 12.1544, 176.584, 0, 0, 9409, 9410, 32.649344921112061, 0.00033402442932128906, 0.00077009201049804688, 0.00018906593322753906, 0.00023484230041503906, 0, 0.00074005126953125, 32.647076845169067, 999.47473222342501, 999.2480762608584, 0.22665596256662718, 47851, 47890, 166.951, 14.093, 38.7084, 9.86753, 66.4684, 0.010834, 37.694, 0.10881, 
1e-6,2,40000,3.96592e+06,1,2,40, 245.594, 12.4739, 221.072, 0, 0, 12803, 12804, 44.248995065689087, 0.00026488304138183594, 0.00075078010559082031, 0.00018811225891113281, 0.00023508071899414062, 9.5367431640625e-07, 0.00072002410888671875, 44.246835231781006, 999.5367419710069, 999.32797821776114, 0.20876375324521973, 60654, 60694, 211.2, 17.8301, 48.9288, 12.4521, 84.1807, 0.0137656, 47.6737, 0.120784, 
1e-6,2,50000,3.99285e+06,1,2,41, 274.497, 12.7031, 249.253, 0, 0, 8093, 8094, 27.922410011291504, 0.00025987625122070312, 0.00075793266296386719, 0.00019001960754394531, 0.00023603439331054688, 0, 0.00071215629577636719, 27.920253992080688, 999.58190406726544, 999.38356097054304, 0.19834309672251982, 68747, 68788, 239.122, 20.2011, 55.403, 14.1049, 95.3155, 0.0157061, 53.9529, 0.129261, 
