?spgqp_err,K,epssqr,abserr,Theta0,Theta1,it all, t all, t gamma update, t gamma solve, t theta update, t theta solve, SPGQP it, SPGQP hessmult, SPGQP t all, SPGQP t project, SPGQP t matmult, SPGQP t dot, SPGQP t update, SPGQP t stepsize, SPGQP t fs, SPGQP t other, SPGQP fx, SPGQP fx_linear, SPGQP fx_quadratic, SPGQP_sum it, SPGQP_sum hessmult, SPGQP_sum t all, SPGQP_sum t project, SPGQP_sum t matmult, SPGQP_sum t dot, SPGQP_sum t update, SPGQP_sum t stepsize, SPGQP_sum t fs, SPGQP_sum t other, 
1e-6,2,60000,3.9335e+06,1,2,42, 2610.69, 0.601494, 2593.92, 0, 0, 13265, 13266, 200.67786502838135, 0.0018429756164550781, 0.0035710334777832031, 0.0024890899658203125, 1.6927719116210938e-05, 0, 0.0042910575866699219, 200.6656539440155, 999.01235971456163, 998.61714168340927, 0.39521803115228249, 170840, 170882, 2582.14, 340.602, 643.304, 438.531, 412.543, 0.07722, 746.799, 0.281127, 
1e-6,2,70000,3.9227e+06,1,2,43, 2788.89, 0.615937, 2771.61, 0, 0, 11685, 11686, 177.45479702949524, 0.0019829273223876953, 0.0035700798034667969, 0.0024738311767578125, 1.6927719116210938e-05, 0, 0.0041859149932861328, 177.44256734848022, 999.06871037207122, 998.68558804372458, 0.38312232834677101, 182525, 182568, 2759.59, 364.003, 687.506, 468.571, 441.092, 0.0823319, 798.042, 0.29579, 
1e-6,2,80000,3.91551e+06,1,2,44, 2938.66, 0.630093, 2921.07, 0, 0, 9853, 9854, 149.17392110824585, 0.0019128322601318359, 0.0036039352416992188, 0.0025241374969482422, 1.5974044799804688e-05, 0, 0.0042691230773925781, 149.16159510612488, 999.1157268528242, 998.74140434903325, 0.37432250379107068, 192378, 192422, 2908.77, 383.721, 724.694, 493.906, 464.968, 0.0868099, 841.083, 0.308506, 
1e-6,2,90000,3.9104e+06,1,2,45, 3077.87, 0.644678, 3060, 0, 0, 9161, 9162, 138.53072786331177, 0.0018460750579833984, 0.0035679340362548828, 0.0024709701538085938, 1.5974044799804688e-05, 0, 0.0042119026184082031, 138.51861500740051, 999.15576013289774, 998.78889968013505, 0.36686045276282764, 201539, 201584, 3047.3, 401.991, 759.277, 517.418, 487.093, 0.091011, 881.106, 0.320507, 
1e-6,2,100000,3.90675e+06,1,2,46, 3208.06, 0.658986, 3189.92, 0, 0, 8529, 8530, 129.60856413841248, 0.0019388198852539062, 0.00360107421875, 0.0027399063110351562, 1.6927719116210938e-05, 0, 0.0042440891265869141, 129.59602332115173, 999.19046856427758, 998.82999585812797, 0.36047270614957355, 210068, 210114, 3176.9, 419.177, 791.55, 539.43, 507.745, 0.0948212, 918.576, 0.331886, 
1e-6,2,200000,3.92517e+06,1,2,47, 3606.95, 0.67307, 3588.48, 0, 0, 26408, 26409, 398.30764007568359, 0.0018899440765380859, 0.0035259723663330078, 0.0024969577789306641, 1.5974044799804688e-05, 0, 0.0042109489440917969, 398.2955002784729, 999.4077530552812, 999.06731290222706, 0.34044015305417363, 236476, 236523, 3575.21, 471.959, 889.861, 607.357, 571.463, 0.106821, 1034.1, 0.363283, 
1e-6,2,300000,3.94592e+06,1,2,48, 3862.17, 0.687436, 3843.43, 0, 0, 16868, 16869, 254.64992594718933, 0.0018241405487060547, 0.0035300254821777344, 0.0024929046630859375, 1.71661376953125e-05, 9.5367431640625e-07, 0.0042068958282470703, 254.6378538608551, 999.52540033141645, 999.17462085166926, 0.35077947974717139, 253344, 253392, 3829.86, 505.694, 952.772, 650.747, 612.246, 0.114523, 1107.91, 0.383581, 
1e-6,2,400000,3.96514e+06,1,2,49, 4053.99, 0.701474, 4034.88, 0, 0, 12732, 12733, 191.06606912612915, 0.0018510818481445312, 0.0035798549652099609, 0.0024700164794921875, 1.6927719116210938e-05, 0, 0.0041871070861816406, 191.05396413803101, 999.6064697099938, 999.24198835683364, 0.36448135316017932, 266076, 266125, 4020.93, 531.091, 999.825, 683.335, 642.995, 0.120269, 1163.16, 0.399619, 
1e-6,2,500000,3.97904e+06,1,2,50, 4170.63, 0.715711, 4151.22, 0, 0, 7738, 7739, 116.0633020401001, 0.0020351409912109375, 0.0036079883575439453, 0.0025308132171630859, 1.5974044799804688e-05, 0, 0.0042018890380859375, 116.05091023445129, 999.67360596778803, 999.28344821766052, 0.39015775012759346, 273814, 273864, 4136.99, 546.507, 1028.45, 703.127, 661.677, 0.123756, 1196.7, 0.410232, 
1e-6,2,600000,3.98531e+06,1,2,51, 4213.61, 0.730199, 4193.91, 0, 0, 2801, 2802, 42.349193096160889, 0.0018241405487060547, 0.0035760402679443359, 0.0024781227111816406, 1.5974044799804688e-05, 0, 0.0042071342468261719, 42.337091684341431, 999.74001150926665, 999.30312826268505, 0.43688324658153688, 276615, 276666, 4179.34, 552.079, 1039.06, 710.295, 668.445, 0.125047, 1208.92, 0.415161, 
